t,func,frame_id,ch,rawdata,agc,hr_bpm,hr_conf,spo2_pct,spo2_conf
36.366,HRV,16,0,15142517,g5/13mA/13mA,78,98,0,19
36.366,HRV,16,1,14743623,g4/13mA/13mA,78,98,0,19
36.366,HRV,16,2,12553972,g4/13mA/13mA,78,98,0,19
36.366,HRV,16,3,13989699,g4/13mA/13mA,78,98,0,19
36.424,HRV,17,0,15140317,g5/13mA/13mA,78,98,0,19
36.424,HRV,17,1,14742248,g4/13mA/13mA,78,98,0,19
36.424,HRV,17,2,12553094,g4/13mA/13mA,78,98,0,19
36.424,HRV,17,3,13988325,g4/13mA/13mA,78,98,0,19
36.424,HRV,18,0,15142133,g5/13mA/13mA,78,98,0,19
36.424,HRV,18,1,14743305,g4/13mA/13mA,78,98,0,19
36.424,HRV,18,2,12553572,g4/13mA/13mA,78,98,0,19
36.424,HRV,18,3,13989322,g4/13mA/13mA,78,98,0,19
36.424,HRV,19,0,15141365,g5/13mA/13mA,78,98,0,19
36.424,HRV,19,1,14742743,g4/13mA/13mA,78,98,0,19
36.424,HRV,19,2,12553214,g4/13mA/13mA,78,98,0,19
36.424,HRV,19,3,13988768,g4/13mA/13mA,78,98,0,19
36.424,HRV,20,0,15141706,g5/13mA/13mA,78,98,0,19
36.424,HRV,20,1,14742930,g4/13mA/13mA,78,98,0,19
36.424,HRV,20,2,12553513,g4/13mA/13mA,78,98,0,19
36.424,HRV,20,3,13989228,g4/13mA/13mA,78,98,0,19
36.424,HRV,21,0,15141016,g5/13mA/13mA,78,98,0,19
36.424,HRV,21,1,14742633,g4/13mA/13mA,78,98,0,19
36.424,HRV,21,2,12553139,g4/13mA/13mA,78,98,0,19
36.424,HRV,21,3,13988698,g4/13mA/13mA,78,98,0,19
36.456,HRV,22,0,15141492,g5/13mA/13mA,78,98,0,19
36.456,HRV,22,1,14742700,g4/13mA/13mA,78,98,0,19
36.456,HRV,22,2,12553146,g4/13mA/13mA,78,98,0,19
36.456,HRV,22,3,13988913,g4/13mA/13mA,78,98,0,19
36.456,HRV,23,0,15141536,g5/13mA/13mA,78,98,0,19
36.456,HRV,23,1,14742803,g4/13mA/13mA,78,98,0,19
36.456,HRV,23,2,12553444,g4/13mA/13mA,78,98,0,19
36.456,HRV,23,3,13989118,g4/13mA/13mA,78,98,0,19
36.456,HRV,24,0,15142686,g5/13mA/13mA,78,98,0,19
36.456,HRV,24,1,14743485,g4/13mA/13mA,78,98,0,19
36.456,HRV,24,2,12554001,g4/13mA/13mA,78,98,0,19
36.456,HRV,24,3,13989391,g4/13mA/13mA,78,98,0,19
36.456,HRV,25,0,15141511,g5/13mA/13mA,78,98,0,19
36.456,HRV,25,1,14742785,g4/13mA/13mA,78,98,0,19
36.456,HRV,25,2,12553327,g4/13mA/13mA,78,98,0,19
36.456,HRV,25,3,13988896,g4/13mA/13mA,78,98,0,19
36.456,HRV,26,0,15141688,g5/13mA/13mA,78,98,0,19
36.456,HRV,26,1,14743032,g4/13mA/13mA,78,98,0,19
36.456,HRV,26,2,12553539,g4/13mA/13mA,78,98,0,19
36.456,HRV,26,3,13989117,g4/13mA/13mA,78,98,0,19
36.456,HRV,27,0,15141365,g5/13mA/13mA,78,98,0,19
36.456,HRV,27,1,14743186,g4/13mA/13mA,78,98,0,19
36.456,HRV,27,2,12553708,g4/13mA/13mA,78,98,0,19
36.456,HRV,27,3,13989221,g4/13mA/13mA,78,98,0,19
36.484,HRV,28,0,15140938,g5/13mA/13mA,78,98,0,19
36.484,HRV,28,1,14742614,g4/13mA/13mA,78,98,0,19
36.484,HRV,28,2,12553293,g4/13mA/13mA,78,98,0,19
36.484,HRV,28,3,13988528,g4/13mA/13mA,78,98,0,19
36.484,HRV,29,0,15142287,g5/13mA/13mA,78,98,0,19
36.484,HRV,29,1,14743688,g4/13mA/13mA,78,98,0,19
36.484,HRV,29,2,12553726,g4/13mA/13mA,78,98,0,19
36.484,HRV,29,3,13989400,g4/13mA/13mA,78,98,0,19
36.484,HRV,30,0,15139326,g5/13mA/13mA,78,98,0,19
36.484,HRV,30,1,14741685,g4/13mA/13mA,78,98,0,19
36.484,HRV,30,2,12552386,g4/13mA/13mA,78,98,0,19
36.484,HRV,30,3,13987770,g4/13mA/13mA,78,98,0,19
36.484,HRV,31,0,15141826,g5/13mA/13mA,78,98,0,19
36.484,HRV,31,1,14743127,g4/13mA/13mA,78,98,0,19
36.484,HRV,31,2,12553769,g4/13mA/13mA,78,98,0,19
36.484,HRV,31,3,13988988,g4/13mA/13mA,78,98,0,19
36.484,HRV,32,0,15140784,g5/13mA/13mA,78,98,0,19
36.484,HRV,32,1,14742231,g4/13mA/13mA,78,98,0,19
36.484,HRV,32,2,12553001,g4/13mA/13mA,78,98,0,19
36.484,HRV,32,3,13988555,g4/13mA/13mA,78,98,0,19
36.484,HRV,33,0,15143883,g5/13mA/13mA,78,98,0,19
36.484,HRV,33,1,14744354,g4/13mA/13mA,78,98,0,19
36.484,HRV,33,2,12554742,g4/13mA/13mA,78,98,0,19
36.484,HRV,33,3,13990245,g4/13mA/13mA,78,98,0,19
36.544,HRV,34,0,15140256,g5/13mA/13mA,78,98,0,19
36.544,HRV,34,1,14742043,g4/13mA/13mA,78,98,0,19
36.544,HRV,34,2,12552601,g4/13mA/13mA,78,98,0,19
36.544,HRV,34,3,13988248,g4/13mA/13mA,78,98,0,19
36.544,HRV,35,0,15141639,g5/13mA/13mA,78,98,0,19
36.544,HRV,35,1,14743330,g4/13mA/13mA,78,98,0,19
36.544,HRV,35,2,12553521,g4/13mA/13mA,78,98,0,19
36.544,HRV,35,3,13989365,g4/13mA/13mA,78,98,0,19
36.544,HRV,36,0,15141511,g5/13mA/13mA,78,98,0,19
36.544,HRV,36,1,14743119,g4/13mA/13mA,78,98,0,19
36.544,HRV,36,2,12553189,g4/13mA/13mA,78,98,0,19
36.544,HRV,36,3,13988827,g4/13mA/13mA,78,98,0,19
36.544,HRV,37,0,15142330,g5/13mA/13mA,78,98,0,19
36.544,HRV,37,1,14743612,g4/13mA/13mA,78,98,0,19
36.544,HRV,37,2,12553572,g4/13mA/13mA,78,98,0,19
36.544,HRV,37,3,13989545,g4/13mA/13mA,78,98,0,19
36.544,HRV,38,0,15143559,g5/13mA/13mA,78,98,0,19
36.544,HRV,38,1,14743970,g4/13mA/13mA,78,98,0,19
36.544,HRV,38,2,12554367,g4/13mA/13mA,78,98,0,19
36.544,HRV,38,3,13989997,g4/13mA/13mA,78,98,0,19
36.575,SPO2,5,0,12975260,g1/60mA/0mA,78,98,0,19
36.575,SPO2,5,1,12229654,g1/25mA/0mA,78,98,0,19
36.575,SPO2,6,0,12975143,g1/60mA/0mA,78,98,0,19
36.575,SPO2,6,1,12229747,g1/25mA/0mA,78,98,0,19
36.575,SPO2,7,0,12976879,g1/60mA/0mA,78,98,0,19
36.575,SPO2,7,1,12230498,g1/25mA/0mA,78,98,0,19
36.575,SPO2,8,0,12974880,g1/60mA/0mA,78,98,0,19
36.575,SPO2,8,1,12229688,g1/25mA/0mA,78,98,0,19
36.575,SPO2,9,0,12976681,g1/60mA/0mA,78,98,0,19
36.575,SPO2,9,1,12230521,g1/25mA/0mA,78,98,0,19
36.575,SPO2,10,0,12975940,g1/60mA/0mA,78,98,0,19
36.575,SPO2,10,1,12230007,g1/25mA/0mA,78,98,0,19
36.575,SPO2,11,0,12976278,g1/60mA/0mA,78,98,0,19
36.575,SPO2,11,1,12230333,g1/25mA/0mA,78,98,0,19
36.633,SPO2,12,0,12976484,g1/60mA/0mA,78,98,0,19
36.633,SPO2,12,1,12230167,g1/25mA/0mA,78,98,0,19
36.633,SPO2,13,0,12975864,g1/60mA/0mA,78,98,0,19
36.633,SPO2,13,1,12229903,g1/25mA/0mA,78,98,0,19
36.633,SPO2,14,0,12976131,g1/60mA/0mA,78,98,0,19
36.633,SPO2,14,1,12230245,g1/25mA/0mA,78,98,0,19
36.633,SPO2,15,0,12976076,g1/60mA/0mA,78,98,0,19
36.633,SPO2,15,1,12230042,g1/25mA/0mA,78,98,0,19
36.633,SPO2,16,0,12976788,g1/60mA/0mA,78,98,0,19
36.633,SPO2,16,1,12230470,g1/25mA/0mA,78,98,0,19
36.633,SPO2,17,0,12974932,g1/60mA/0mA,78,98,0,19
36.633,SPO2,17,1,12229484,g1/25mA/0mA,78,98,0,19
36.633,SPO2,18,0,12976258,g1/60mA/0mA,78,98,0,19
36.633,SPO2,18,1,12230133,g1/25mA/0mA,78,98,0,19
36.633,SPO2,19,0,12976007,g1/60mA/0mA,78,98,0,19
36.633,SPO2,19,1,12230107,g1/25mA/0mA,78,98,0,19
36.696,SPO2,20,0,12976157,g1/60mA/0mA,78,98,0,19
36.696,SPO2,20,1,12230128,g1/25mA/0mA,78,98,0,19
36.696,SPO2,21,0,12975683,g1/60mA/0mA,78,98,0,18
36.696,SPO2,21,1,12229996,g1/25mA/0mA,78,98,0,18
36.696,SPO2,22,0,12975689,g1/60mA/0mA,78,98,0,18
36.696,SPO2,22,1,12229934,g1/25mA/0mA,78,98,0,18
36.696,SPO2,23,0,12975911,g1/60mA/0mA,78,98,0,18
36.696,SPO2,23,1,12230024,g1/25mA/0mA,78,98,0,18
36.696,SPO2,24,0,12976386,g1/60mA/0mA,78,98,0,18
36.696,SPO2,24,1,12230116,g1/25mA/0mA,78,98,0,18
36.696,SPO2,25,0,12976234,g1/60mA/0mA,78,98,0,18
36.696,SPO2,25,1,12230177,g1/25mA/0mA,78,98,0,18
36.696,SPO2,26,0,12975774,g1/60mA/0mA,78,98,0,18
36.696,SPO2,26,1,12229754,g1/25mA/0mA,78,98,0,18
36.696,SPO2,27,0,12976365,g1/60mA/0mA,78,98,0,18
36.696,SPO2,27,1,12230342,g1/25mA/0mA,78,98,0,18
36.696,SPO2,28,0,12975350,g1/60mA/0mA,78,98,0,18
36.696,SPO2,28,1,12229681,g1/25mA/0mA,78,98,0,18
36.696,SPO2,29,0,12976583,g1/60mA/0mA,78,98,0,18
36.696,SPO2,29,1,12230283,g1/25mA/0mA,78,98,0,18
36.696,SPO2,30,0,12974396,g1/60mA/0mA,78,98,0,18
36.696,SPO2,30,1,12229385,g1/25mA/0mA,78,98,0,18
36.696,SPO2,31,0,12975962,g1/60mA/0mA,78,98,0,18
36.696,SPO2,31,1,12229843,g1/25mA/0mA,78,98,0,18
36.696,SPO2,32,0,12975858,g1/60mA/0mA,78,98,0,18
36.696,SPO2,32,1,12230057,g1/25mA/0mA,78,98,0,18
36.696,SPO2,33,0,12977307,g1/60mA/0mA,78,98,0,18
36.696,SPO2,33,1,12230664,g1/25mA/0mA,78,98,0,18
36.724,SPO2,34,0,12975291,g1/60mA/0mA,78,98,0,18
36.724,SPO2,34,1,12229814,g1/25mA/0mA,78,98,0,18
36.724,SPO2,35,0,12975988,g1/60mA/0mA,78,98,0,18
36.724,SPO2,35,1,12230035,g1/25mA/0mA,78,98,0,18
36.724,SPO2,36,0,12975906,g1/60mA/0mA,78,98,0,18
36.724,SPO2,36,1,12230014,g1/25mA/0mA,78,98,0,18
36.724,SPO2,37,0,12976174,g1/60mA/0mA,78,98,0,18
36.724,SPO2,37,1,12230167,g1/25mA/0mA,78,98,0,18
36.724,SPO2,38,0,12977286,g1/60mA/0mA,78,98,0,18
36.724,SPO2,38,1,12230618,g1/25mA/0mA,78,98,0,18
37.627,HR,39,0,15142527,g5/13mA/13mA,78,98,0,18
37.627,HR,39,1,14743263,g4/13mA/13mA,78,98,0,18
37.627,HR,39,2,12553787,g4/13mA/13mA,78,98,0,18
37.627,HR,39,3,13989484,g4/13mA/13mA,78,98,0,18
37.627,HR,40,0,15142014,g5/13mA/13mA,78,98,0,18
37.627,HR,40,1,14743161,g4/13mA/13mA,78,98,0,18
37.627,HR,40,2,12553376,g4/13mA/13mA,78,98,0,18
37.627,HR,40,3,13989040,g4/13mA/13mA,78,98,0,18
37.627,HR,41,0,15141058,g5/13mA/13mA,78,98,0,18
37.627,HR,41,1,14742564,g4/13mA/13mA,78,98,0,18
37.627,HR,41,2,12553087,g4/13mA/13mA,78,98,0,18
37.627,HR,41,3,13988981,g4/13mA/13mA,78,98,0,18
37.627,HR,42,0,15141007,g5/13mA/13mA,78,98,0,18
37.627,HR,42,1,14742888,g4/13mA/13mA,78,98,0,18
37.627,HR,42,2,12553546,g4/13mA/13mA,78,98,0,18
37.627,HR,42,3,13989050,g4/13mA/13mA,78,98,0,18
37.627,HR,43,0,15142482,g5/13mA/13mA,78,98,0,18
37.627,HR,43,1,14743801,g4/13mA/13mA,78,98,0,18
37.627,HR,43,2,12553896,g4/13mA/13mA,78,98,0,18
37.627,HR,43,3,13989526,g4/13mA/13mA,78,98,0,18
37.627,HR,44,0,15141588,g5/13mA/13mA,78,98,0,18
37.627,HR,44,1,14742795,g4/13mA/13mA,78,98,0,18
37.627,HR,44,2,12553488,g4/13mA/13mA,78,98,0,18
37.627,HR,44,3,13988988,g4/13mA/13mA,78,98,0,18
37.654,HR,45,0,15142109,g5/13mA/13mA,78,98,0,18
37.654,HR,45,1,14743041,g4/13mA/13mA,78,98,0,18
37.654,HR,45,2,12553369,g4/13mA/13mA,78,98,0,18
37.654,HR,45,3,13988886,g4/13mA/13mA,78,98,0,18
37.654,HR,46,0,15141723,g5/13mA/13mA,77,98,0,18
37.654,HR,46,1,14743152,g4/13mA/13mA,77,98,0,18
37.654,HR,46,2,12553546,g4/13mA/13mA,77,98,0,18
37.654,HR,46,3,13988785,g4/13mA/13mA,77,98,0,18
37.654,HR,47,0,15140998,g5/13mA/13mA,77,98,0,18
37.654,HR,47,1,14742821,g4/13mA/13mA,77,98,0,18
37.654,HR,47,2,12552830,g4/13mA/13mA,77,98,0,18
37.654,HR,47,3,13988998,g4/13mA/13mA,77,98,0,18
37.654,HR,48,0,15141077,g5/13mA/13mA,77,98,0,18
37.654,HR,48,1,14742948,g4/13mA/13mA,77,98,0,18
37.654,HR,48,2,12553163,g4/13mA/13mA,77,98,0,18
37.654,HR,48,3,13988827,g4/13mA/13mA,77,98,0,18
37.654,HR,49,0,15140554,g5/13mA/13mA,77,98,0,18
37.654,HR,49,1,14742667,g4/13mA/13mA,77,98,0,18
37.654,HR,49,2,12552728,g4/13mA/13mA,77,98,0,18
37.654,HR,49,3,13988059,g4/13mA/13mA,77,98,0,18
37.716,HR,50,0,15142125,g5/13mA/13mA,77,98,0,18
37.716,HR,50,1,14743236,g4/13mA/13mA,77,98,0,18
37.716,HR,50,2,12553837,g4/13mA/13mA,77,98,0,18
37.716,HR,50,3,13989289,g4/13mA/13mA,77,98,0,18
37.716,HR,51,0,15143744,g5/13mA/13mA,77,98,0,18
37.716,HR,51,1,14744535,g4/13mA/13mA,77,98,0,18
37.716,HR,51,2,12554868,g4/13mA/13mA,77,98,0,18
37.716,HR,51,3,13990270,g4/13mA/13mA,77,98,0,18
37.716,HR,52,0,15141135,g5/13mA/13mA,77,98,0,18
37.716,HR,52,1,14742777,g4/13mA/13mA,77,98,0,18
37.716,HR,52,2,12553376,g4/13mA/13mA,77,98,0,18
37.716,HR,52,3,13988818,g4/13mA/13mA,77,98,0,18
37.716,HR,53,0,15143046,g5/13mA/13mA,77,98,0,18
37.716,HR,53,1,14743860,g4/13mA/13mA,77,98,0,18
37.716,HR,53,2,12554272,g4/13mA/13mA,77,98,0,18
37.716,HR,53,3,13989688,g4/13mA/13mA,77,98,0,18
37.716,HR,54,0,15141885,g5/13mA/13mA,77,98,0,18
37.716,HR,54,1,14743443,g4/13mA/13mA,77,98,0,18
37.716,HR,54,2,12553462,g4/13mA/13mA,77,98,0,18
37.716,HR,54,3,13988923,g4/13mA/13mA,77,98,0,18
37.716,HR,55,0,15141144,g5/13mA/13mA,77,98,0,18
37.716,HR,55,1,14742871,g4/13mA/13mA,77,98,0,18
37.716,HR,55,2,12553222,g4/13mA/13mA,77,98,0,18
37.716,HR,55,3,13988853,g4/13mA/13mA,77,98,0,18
37.745,HR,56,0,15141691,g5/13mA/13mA,77,98,0,18
37.745,HR,56,1,14742972,g4/13mA/13mA,77,98,0,18
37.745,HR,56,2,12553418,g4/13mA/13mA,77,98,0,18
37.745,HR,56,3,13988845,g4/13mA/13mA,77,98,0,18
37.745,HR,57,0,15143148,g5/13mA/13mA,77,98,0,18
37.745,HR,57,1,14743784,g4/13mA/13mA,77,98,0,18
37.745,HR,57,2,12554239,g4/13mA/13mA,77,98,0,18
37.745,HR,57,3,13989468,g4/13mA/13mA,77,98,0,18
37.745,HR,58,0,15142654,g5/13mA/13mA,77,98,0,18
37.745,HR,58,1,14743706,g4/13mA/13mA,77,98,0,18
37.745,HR,58,2,12554001,g4/13mA/13mA,77,98,0,18
37.745,HR,58,3,13989654,g4/13mA/13mA,77,98,0,18
37.745,HR,59,0,15140468,g5/13mA/13mA,77,98,0,18
37.745,HR,59,1,14742445,g4/13mA/13mA,77,98,0,18
37.745,HR,59,2,12552830,g4/13mA/13mA,77,98,0,18
37.745,HR,59,3,13988299,g4/13mA/13mA,77,98,0,18
37.745,HR,60,0,15142312,g5/13mA/13mA,77,98,0,18
37.745,HR,60,1,14743323,g4/13mA/13mA,77,98,0,18
37.745,HR,60,2,12553735,g4/13mA/13mA,77,98,0,18
37.745,HR,60,3,13989289,g4/13mA/13mA,77,98,0,18
37.745,HR,61,0,15140487,g5/13mA/13mA,77,98,0,18
37.745,HR,61,1,14742700,g4/13mA/13mA,77,98,0,18
37.745,HR,61,2,12553173,g4/13mA/13mA,77,98,0,18
37.745,HR,61,3,13988803,g4/13mA/13mA,77,98,0,18
37.836,HR,62,0,15141861,g5/13mA/13mA,77,98,0,18
37.836,HR,62,1,14743221,g4/13mA/13mA,77,98,0,18
37.836,HR,62,2,12553497,g4/13mA/13mA,77,98,0,18
37.836,HR,62,3,13989135,g4/13mA/13mA,77,98,0,18
37.836,HR,63,0,15142125,g5/13mA/13mA,77,98,0,18
37.836,HR,63,1,14743398,g4/13mA/13mA,77,98,0,18
37.836,HR,63,2,12553539,g4/13mA/13mA,77,98,0,18
37.836,HR,63,3,13989348,g4/13mA/13mA,77,98,0,18
37.836,HR,64,0,15141597,g5/13mA/13mA,77,98,0,18
37.836,HR,64,1,14742965,g4/13mA/13mA,77,98,0,18
37.836,HR,64,2,12553411,g4/13mA/13mA,77,98,0,18
37.836,HR,64,3,13988777,g4/13mA/13mA,77,98,0,18
37.836,HR,65,0,15142636,g5/13mA/13mA,77,98,0,18
37.837,HR,65,1,14743468,g4/13mA/13mA,77,98,0,18
37.837,HR,65,2,12554076,g4/13mA/13mA,77,98,0,18
37.837,HR,65,3,13989732,g4/13mA/13mA,77,98,0,18
37.837,HR,66,0,15140957,g5/13mA/13mA,77,98,0,18
37.837,HR,66,1,14742486,g4/13mA/13mA,77,98,0,18
37.837,HR,66,2,12553001,g4/13mA/13mA,77,98,0,18
37.837,HR,66,3,13988614,g4/13mA/13mA,77,98,0,18
37.837,HR,67,0,15141654,g5/13mA/13mA,77,98,0,18
37.837,HR,67,1,14742682,g4/13mA/13mA,77,98,0,18
37.837,HR,67,2,12553034,g4/13mA/13mA,77,98,0,18
37.837,HR,67,3,13988520,g4/13mA/13mA,77,98,0,18
37.866,HR,68,0,15141093,g5/13mA/13mA,77,98,0,18
37.866,HR,68,1,14742939,g4/13mA/13mA,77,98,0,18
37.866,HR,68,2,12553233,g4/13mA/13mA,77,98,0,18
37.866,HR,68,3,13989015,g4/13mA/13mA,77,98,0,18
37.866,HR,69,0,15141973,g5/13mA/13mA,77,98,0,18
37.866,HR,69,1,14743084,g4/13mA/13mA,77,98,0,18
37.866,HR,69,2,12553677,g4/13mA/13mA,77,98,0,18
37.866,HR,69,3,13988964,g4/13mA/13mA,77,98,0,18
37.866,HR,70,0,15142235,g5/13mA/13mA,77,98,0,18
37.866,HR,70,1,14743032,g4/13mA/13mA,77,98,0,18
37.866,HR,70,2,12553658,g4/13mA/13mA,77,98,0,18
37.866,HR,70,3,13989484,g4/13mA/13mA,77,98,0,18
37.866,HR,71,0,15140622,g5/13mA/13mA,77,98,0,18
37.866,HR,71,1,14742759,g4/13mA/13mA,77,98,0,18
37.866,HR,71,2,12552914,g4/13mA/13mA,77,98,0,18
37.866,HR,71,3,13988674,g4/13mA/13mA,77,98,0,18
37.866,HR,72,0,15143021,g5/13mA/13mA,77,98,0,18
37.866,HR,72,1,14743638,g4/13mA/13mA,77,98,0,18
37.866,HR,72,2,12553889,g4/13mA/13mA,77,98,0,18
37.866,HR,72,3,13989775,g4/13mA/13mA,77,98,0,18
37.892,HRV,39,0,15142527,g5/13mA/13mA,77,98,0,18
37.892,HRV,39,1,14743263,g4/13mA/13mA,77,98,0,18
37.892,HRV,39,2,12553787,g4/13mA/13mA,77,98,0,18
37.892,HRV,39,3,13989484,g4/13mA/13mA,77,98,0,18
37.892,HRV,40,0,15142014,g5/13mA/13mA,77,98,0,18
37.892,HRV,40,1,14743161,g4/13mA/13mA,77,98,0,18
37.892,HRV,40,2,12553376,g4/13mA/13mA,77,98,0,18
37.892,HRV,40,3,13989040,g4/13mA/13mA,77,98,0,18
37.892,HRV,41,0,15141058,g5/13mA/13mA,77,98,0,18
37.892,HRV,41,1,14742564,g4/13mA/13mA,77,98,0,18
37.892,HRV,41,2,12553087,g4/13mA/13mA,77,98,0,18
37.892,HRV,41,3,13988981,g4/13mA/13mA,77,98,0,18
37.892,HRV,42,0,15141007,g5/13mA/13mA,77,98,0,18
37.892,HRV,42,1,14742888,g4/13mA/13mA,77,98,0,18
37.892,HRV,42,2,12553546,g4/13mA/13mA,77,98,0,18
37.892,HRV,42,3,13989050,g4/13mA/13mA,77,98,0,18
37.892,HRV,43,0,15142482,g5/13mA/13mA,77,98,0,18
37.892,HRV,43,1,14743801,g4/13mA/13mA,77,98,0,18
37.892,HRV,43,2,12553896,g4/13mA/13mA,77,98,0,18
37.892,HRV,43,3,13989526,g4/13mA/13mA,77,98,0,18
37.892,HRV,44,0,15141588,g5/13mA/13mA,77,98,0,18
37.892,HRV,44,1,14742795,g4/13mA/13mA,77,98,0,18
37.892,HRV,44,2,12553488,g4/13mA/13mA,77,98,0,18
37.892,HRV,44,3,13988988,g4/13mA/13mA,77,98,0,18
37.926,HRV,45,0,15142109,g5/13mA/13mA,77,98,0,18
37.926,HRV,45,1,14743041,g4/13mA/13mA,77,98,0,18
37.926,HRV,45,2,12553369,g4/13mA/13mA,77,98,0,18
37.927,HRV,45,3,13988886,g4/13mA/13mA,77,98,0,18
37.927,HRV,46,0,15141723,g5/13mA/13mA,77,98,0,18
37.927,HRV,46,1,14743152,g4/13mA/13mA,77,98,0,18
37.927,HRV,46,2,12553546,g4/13mA/13mA,77,98,0,18
37.927,HRV,46,3,13988785,g4/13mA/13mA,77,98,0,18
37.927,HRV,47,0,15140998,g5/13mA/13mA,77,98,0,18
37.927,HRV,47,1,14742821,g4/13mA/13mA,77,98,0,18
37.927,HRV,47,2,12552830,g4/13mA/13mA,77,98,0,18
37.927,HRV,47,3,13988998,g4/13mA/13mA,77,98,0,18
37.927,HRV,48,0,15141077,g5/13mA/13mA,77,98,0,18
37.927,HRV,48,1,14742948,g4/13mA/13mA,77,98,0,18
37.927,HRV,48,2,12553163,g4/13mA/13mA,77,98,0,18
37.927,HRV,48,3,13988827,g4/13mA/13mA,77,98,0,18
37.927,HRV,49,0,15140554,g5/13mA/13mA,77,98,0,18
37.927,HRV,49,1,14742667,g4/13mA/13mA,77,98,0,18
37.927,HRV,49,2,12552728,g4/13mA/13mA,77,98,0,18
37.927,HRV,49,3,13988059,g4/13mA/13mA,77,98,0,18
37.955,HRV,50,0,15142125,g5/13mA/13mA,77,98,0,18
37.955,HRV,50,1,14743236,g4/13mA/13mA,77,98,0,18
37.955,HRV,50,2,12553837,g4/13mA/13mA,77,98,0,18
37.955,HRV,50,3,13989289,g4/13mA/13mA,77,98,0,18
37.955,HRV,51,0,15143744,g5/13mA/13mA,77,98,0,18
37.955,HRV,51,1,14744535,g4/13mA/13mA,77,98,0,18
37.955,HRV,51,2,12554868,g4/13mA/13mA,77,98,0,18
37.955,HRV,51,3,13990270,g4/13mA/13mA,77,98,0,18
37.955,HRV,52,0,15141135,g5/13mA/13mA,77,98,0,18
37.955,HRV,52,1,14742777,g4/13mA/13mA,77,98,0,18
37.955,HRV,52,2,12553376,g4/13mA/13mA,77,98,0,18
37.955,HRV,52,3,13988818,g4/13mA/13mA,77,98,0,18
37.955,HRV,53,0,15143046,g5/13mA/13mA,77,98,0,18
37.955,HRV,53,1,14743860,g4/13mA/13mA,77,98,0,18
37.955,HRV,53,2,12554272,g4/13mA/13mA,77,98,0,18
37.955,HRV,53,3,13989688,g4/13mA/13mA,77,98,0,18
37.955,HRV,54,0,15141885,g5/13mA/13mA,77,98,0,18
37.955,HRV,54,1,14743443,g4/13mA/13mA,77,98,0,18
37.955,HRV,54,2,12553462,g4/13mA/13mA,77,98,0,18
37.955,HRV,54,3,13988923,g4/13mA/13mA,77,98,0,18
37.955,HRV,55,0,15141144,g5/13mA/13mA,77,98,0,18
37.955,HRV,55,1,14742871,g4/13mA/13mA,77,98,0,18
37.955,HRV,55,2,12553222,g4/13mA/13mA,77,98,0,18
37.955,HRV,55,3,13988853,g4/13mA/13mA,77,98,0,18
37.984,HRV,56,0,15141691,g5/13mA/13mA,77,98,0,18
37.984,HRV,56,1,14742972,g4/13mA/13mA,77,98,0,18
37.984,HRV,56,2,12553418,g4/13mA/13mA,77,98,0,18
37.984,HRV,56,3,13988845,g4/13mA/13mA,77,98,0,18
37.984,HRV,57,0,15143148,g5/13mA/13mA,77,98,0,18
37.984,HRV,57,1,14743784,g4/13mA/13mA,77,98,0,18
37.984,HRV,57,2,12554239,g4/13mA/13mA,77,98,0,18
37.984,HRV,57,3,13989468,g4/13mA/13mA,77,98,0,18
37.984,HRV,58,0,15142654,g5/13mA/13mA,77,98,0,18
37.984,HRV,58,1,14743706,g4/13mA/13mA,77,98,0,18
37.984,HRV,58,2,12554001,g4/13mA/13mA,77,98,0,18
37.984,HRV,58,3,13989654,g4/13mA/13mA,77,98,0,18
37.984,HRV,59,0,15140468,g5/13mA/13mA,77,98,0,18
37.984,HRV,59,1,14742445,g4/13mA/13mA,77,98,0,18
37.984,HRV,59,2,12552830,g4/13mA/13mA,77,98,0,18
37.984,HRV,59,3,13988299,g4/13mA/13mA,77,98,0,18
37.984,HRV,60,0,15142312,g5/13mA/13mA,77,98,0,18
37.984,HRV,60,1,14743323,g4/13mA/13mA,77,98,0,18
37.984,HRV,60,2,12553735,g4/13mA/13mA,77,98,0,18
37.984,HRV,60,3,13989289,g4/13mA/13mA,77,98,0,18
37.984,HRV,61,0,15140487,g5/13mA/13mA,77,98,0,18
37.984,HRV,61,1,14742700,g4/13mA/13mA,77,98,0,18
37.984,HRV,61,2,12553173,g4/13mA/13mA,77,98,0,18
37.984,HRV,61,3,13988803,g4/13mA/13mA,77,98,0,18
38.046,HRV,62,0,15141861,g5/13mA/13mA,77,98,0,18
38.046,HRV,62,1,14743221,g4/13mA/13mA,77,98,0,18
38.046,HRV,62,2,12553497,g4/13mA/13mA,77,98,0,18
38.046,HRV,62,3,13989135,g4/13mA/13mA,77,98,0,18
38.046,HRV,63,0,15142125,g5/13mA/13mA,77,98,0,18
38.046,HRV,63,1,14743398,g4/13mA/13mA,77,98,0,18
38.046,HRV,63,2,12553539,g4/13mA/13mA,77,98,0,18
38.046,HRV,63,3,13989348,g4/13mA/13mA,77,98,0,18
38.046,HRV,64,0,15141597,g5/13mA/13mA,77,98,0,18
38.046,HRV,64,1,14742965,g4/13mA/13mA,77,98,0,18
38.046,HRV,64,2,12553411,g4/13mA/13mA,77,98,0,18
38.046,HRV,64,3,13988777,g4/13mA/13mA,77,98,0,18
