t,func,frame_id,raw0,raw1,raw2,raw3,gsx,gsy,gsz,agc,res0,res1,res2,res3,res4,res5
115.917,HRV,194,12801381,13834718,11243906,12636998,-83,195,-466,g5/117mA/117mA g5/117mA/117mA g4/117mA/117mA g4/117mA/117mA,,,,,,
116.602,HR,195,12771505,13815959,11230257,12617762,-81,195,-468,g5/117mA/117mA g5/117mA/117mA g4/117mA/117mA g4/117mA/117mA,,,,,,
116.602,HR,196,12751762,13803486,11220395,12602253,-79,195,-467,g5/117mA/117mA g5/117mA/117mA g4/117mA/117mA g4/117mA/117mA,,,,,,
116.602,HR,197,12742097,13797088,11215300,12592876,-80,195,-467,g5/117mA/117mA g5/117mA/117mA g4/117mA/117mA g4/117mA/117mA,,,,,,
116.602,HR,198,12736056,13792883,11212222,12585036,-82,195,-467,g5/117mA/117mA g5/117mA/117mA g4/117mA/117mA g4/117mA/117mA,,,,,,
116.602,HR,199,12730853,13790331,11209747,12576640,-82,195,-467,g5/117mA/117mA g5/117mA/117mA g4/117mA/117mA g4/117mA/117mA,,,,,,
116.638,HR,200,12729871,13790152,11209611,12572274,-80,195,-467,g5/117mA/117mA g5/117mA/117mA g4/117mA/117mA g4/117mA/117mA,,,,,,
116.638,HR,201,12729795,13788045,11210533,12570175,-79,194,-467,g5/117mA/117mA g5/117mA/117mA g4/117mA/117mA g4/117mA/117mA,,,,,,
116.638,HR,202,12726715,13783266,11210950,12567915,-80,194,-467,g5/117mA/117mA g5/117mA/117mA g4/117mA/117mA g4/117mA/117mA,,,,,,
116.638,HR,203,12723770,13778430,11210318,12566183,-81,194,-468,g5/117mA/117mA g5/117mA/117mA g4/117mA/117mA g4/117mA/117mA,,,,,,
116.638,HR,204,12720735,13774224,11210080,12564647,-80,194,-468,g5/117mA/117mA g5/117mA/117mA g4/117mA/117mA g4/117mA/117mA,,,,,,
116.638,HR,205,12721587,13771774,11211419,12564312,-80,194,-468,g5/117mA/117mA g5/117mA/117mA g4/117mA/117mA g4/117mA/117mA,,,,,,
116.694,HR,206,12724940,13772289,11213791,12565064,-80,194,-468,g5/117mA/117mA g5/117mA/117mA g4/117mA/117mA g4/117mA/117mA,,,,,,
116.694,HR,207,12729366,13774010,11216155,12567394,-81,194,-467,g5/117mA/117mA g5/117mA/117mA g4/117mA/117mA g4/117mA/117mA,,,,,,
116.694,HR,208,12734803,13777516,11218493,12569806,-81,194,-467,g5/117mA/117mA g5/117mA/117mA g4/117mA/117mA g4/117mA/117mA,,,,,,
116.694,HR,209,12741559,13781194,11221675,12573024,-77,194,-467,g5/117mA/117mA g5/117mA/117mA g4/117mA/117mA g4/117mA/117mA,,,,,,
116.694,HR,210,12748103,13784923,11224736,12576301,-74,194,-467,g5/117mA/117mA g5/117mA/117mA g4/117mA/117mA g4/117mA/117mA,56,100,0,1,0,0
116.698,HR,211,12753385,13788394,11227203,12579475,-78,194,-467,g5/117mA/117mA g5/117mA/117mA g4/117mA/117mA g4/117mA/117mA,,,,,,
116.698,HR,212,12758246,13792609,11229727,12582691,-80,193,-467,g5/117mA/117mA g5/117mA/117mA g4/117mA/117mA g4/117mA/117mA,,,,,,
116.698,HR,213,12764175,13796532,11232218,12585385,-81,193,-468,g5/117mA/117mA g5/117mA/117mA g4/117mA/117mA g4/117mA/117mA,,,,,,
116.698,HR,214,12770097,13799604,11235299,12588824,-81,193,-468,g5/117mA/117mA g5/117mA/117mA g4/117mA/117mA g4/117mA/117mA,,,,,,
116.698,HR,215,12776409,13803163,11238720,12592545,-83,194,-468,g5/117mA/117mA g5/117mA/117mA g4/117mA/117mA g4/117mA/117mA,,,,,,
116.698,HR,216,12782527,13808895,11241587,12596187,-82,194,-468,g5/117mA/117mA g5/117mA/117mA g4/117mA/117mA g4/117mA/117mA,,,,,,
116.755,HR,217,12789828,13812998,11244769,12600238,-79,193,-468,g5/117mA/117mA g5/117mA/117mA g4/117mA/117mA g4/117mA/117mA,,,,,,
116.755,HR,218,12797713,13817605,11249476,12604486,-80,193,-468,g5/117mA/117mA g5/117mA/117mA g4/117mA/117mA g4/117mA/117mA,,,,,,
116.755,HR,219,12800928,13819917,11252352,12606696,-81,193,-468,g5/117mA/117mA g5/117mA/117mA g4/117mA/117mA g4/117mA/117mA,,,,,,
116.755,HR,220,12776391,13808161,11246654,12595656,-81,193,-468,g5/117mA/117mA g5/117mA/117mA g4/117mA/117mA g4/117mA/117mA,,,,,,
116.755,HR,221,12747609,13789912,11236262,12576010,-81,192,-468,g5/117mA/117mA g5/117mA/117mA g4/117mA/117mA g4/117mA/117mA,,,,,,
116.756,HR,222,12729964,13777748,11229292,12560106,-81,192,-468,g5/117mA/117mA g5/117mA/117mA g4/117mA/117mA g4/117mA/117mA,,,,,,
116.756,HR,223,12722031,13771706,11226178,12550647,-81,193,-467,g5/117mA/117mA g5/117mA/117mA g4/117mA/117mA g4/117mA/117mA,,,,,,
116.756,HR,224,12717150,13767809,11224473,12545195,-81,194,-467,g5/117mA/117mA g5/117mA/117mA g4/117mA/117mA g4/117mA/117mA,,,,,,
116.756,HR,225,12713934,13765053,11223268,12540315,-82,193,-468,g5/117mA/117mA g5/117mA/117mA g4/117mA/117mA g4/117mA/117mA,,,,,,
116.756,HR,226,12713543,13764055,11223193,12537713,-82,192,-468,g5/117mA/117mA g5/117mA/117mA g4/117mA/117mA g4/117mA/117mA,,,,,,
116.756,HR,227,12713482,13761983,11224046,12535385,-79,190,-468,g5/117mA/117mA g5/117mA/117mA g4/117mA/117mA g4/117mA/117mA,,,,,,
116.781,HR,228,12711392,13759055,11223832,12531682,-77,203,-462,g5/117mA/117mA g5/117mA/117mA g4/117mA/117mA g4/117mA/117mA,,,,,,
116.817,HRV,195,12771505,13815959,11230257,12617762,-81,195,-468,g5/117mA/117mA g5/117mA/117mA g4/117mA/117mA g4/117mA/117mA,,,,,,
116.817,HRV,196,12751762,13803486,11220395,12602253,-79,195,-467,g5/117mA/117mA g5/117mA/117mA g4/117mA/117mA g4/117mA/117mA,,,,,,
116.817,HRV,197,12742097,13797088,11215300,12592876,-80,195,-467,g5/117mA/117mA g5/117mA/117mA g4/117mA/117mA g4/117mA/117mA,,,,,,
116.817,HRV,198,12736056,13792883,11212222,12585036,-82,195,-467,g5/117mA/117mA g5/117mA/117mA g4/117mA/117mA g4/117mA/117mA,,,,,,
116.817,HRV,199,12730853,13790331,11209747,12576640,-82,195,-467,g5/117mA/117mA g5/117mA/117mA g4/117mA/117mA g4/117mA/117mA,,,,,,
116.842,HRV,200,12729871,13790152,11209611,12572274,-80,195,-467,g5/117mA/117mA g5/117mA/117mA g4/117mA/117mA g4/117mA/117mA,,,,,,
116.842,HRV,201,12729795,13788045,11210533,12570175,-79,194,-467,g5/117mA/117mA g5/117mA/117mA g4/117mA/117mA g4/117mA/117mA,,,,,,
116.842,HRV,202,12726715,13783266,11210950,12567915,-80,194,-467,g5/117mA/117mA g5/117mA/117mA g4/117mA/117mA g4/117mA/117mA,,,,,,
116.842,HRV,203,12723770,13778430,11210318,12566183,-81,194,-468,g5/117mA/117mA g5/117mA/117mA g4/117mA/117mA g4/117mA/117mA,,,,,,
116.842,HRV,204,12720735,13774224,11210080,12564647,-80,194,-468,g5/117mA/117mA g5/117mA/117mA g4/117mA/117mA g4/117mA/117mA,,,,,,
116.842,HRV,205,12721587,13771774,11211419,12564312,-80,194,-468,g5/117mA/117mA g5/117mA/117mA g4/117mA/117mA g4/117mA/117mA,,,,,,
116.874,HRV,206,12724940,13772289,11213791,12565064,-80,194,-468,g5/117mA/117mA g5/117mA/117mA g4/117mA/117mA g4/117mA/117mA,,,,,,
116.874,HRV,207,12729366,13774010,11216155,12567394,-81,194,-467,g5/117mA/117mA g5/117mA/117mA g4/117mA/117mA g4/117mA/117mA,,,,,,
116.874,HRV,208,12734803,13777516,11218493,12569806,-81,194,-467,g5/117mA/117mA g5/117mA/117mA g4/117mA/117mA g4/117mA/117mA,,,,,,
116.874,HRV,209,12741559,13781194,11221675,12573024,-77,194,-467,g5/117mA/117mA g5/117mA/117mA g4/117mA/117mA g4/117mA/117mA,,,,,,
116.942,HRV,210,12748103,13784923,11224736,12576301,-74,194,-467,g5/117mA/117mA g5/117mA/117mA g4/117mA/117mA g4/117mA/117mA,1081,0,0,0,100,1
116.942,HRV,211,12753385,13788394,11227203,12579475,-78,194,-467,g5/117mA/117mA g5/117mA/117mA g4/117mA/117mA g4/117mA/117mA,,,,,,
116.942,HRV,212,12758246,13792609,11229727,12582691,-80,193,-467,g5/117mA/117mA g5/117mA/117mA g4/117mA/117mA g4/117mA/117mA,,,,,,
116.942,HRV,213,12764175,13796532,11232218,12585385,-81,193,-468,g5/117mA/117mA g5/117mA/117mA g4/117mA/117mA g4/117mA/117mA,,,,,,
116.942,HRV,214,12770097,13799604,11235299,12588824,-81,193,-468,g5/117mA/117mA g5/117mA/117mA g4/117mA/117mA g4/117mA/117mA,,,,,,
116.942,HRV,215,12776409,13803163,11238720,12592545,-83,194,-468,g5/117mA/117mA g5/117mA/117mA g4/117mA/117mA g4/117mA/117mA,,,,,,
116.942,HRV,216,12782527,13808895,11241587,12596187,-82,194,-468,g5/117mA/117mA g5/117mA/117mA g4/117mA/117mA g4/117mA/117mA,,,,,,
116.943,HRV,217,12789828,13812998,11244769,12600238,-79,193,-468,g5/117mA/117mA g5/117mA/117mA g4/117mA/117mA g4/117mA/117mA,,,,,,
116.943,HRV,218,12797713,13817605,11249476,12604486,-80,193,-468,g5/117mA/117mA g5/117mA/117mA g4/117mA/117mA g4/117mA/117mA,,,,,,
116.943,HRV,219,12800928,13819917,11252352,12606696,-81,193,-468,g5/117mA/117mA g5/117mA/117mA g4/117mA/117mA g4/117mA/117mA,,,,,,
117.054,HRV,220,12776391,13808161,11246654,12595656,-81,193,-468,g5/117mA/117mA g5/117mA/117mA g4/117mA/117mA g4/117mA/117mA,,,,,,
117.054,HRV,221,12747609,13789912,11236262,12576010,-81,192,-468,g5/117mA/117mA g5/117mA/117mA g4/117mA/117mA g4/117mA/117mA,,,,,,
117.055,HRV,222,12729964,13777748,11229292,12560106,-81,192,-468,g5/117mA/117mA g5/117mA/117mA g4/117mA/117mA g4/117mA/117mA,,,,,,
117.055,HRV,223,12722031,13771706,11226178,12550647,-81,193,-467,g5/117mA/117mA g5/117mA/117mA g4/117mA/117mA g4/117mA/117mA,,,,,,
117.055,HRV,224,12717150,13767809,11224473,12545195,-81,194,-467,g5/117mA/117mA g5/117mA/117mA g4/117mA/117mA g4/117mA/117mA,,,,,,
117.055,HRV,225,12713934,13765053,11223268,12540315,-82,193,-468,g5/117mA/117mA g5/117mA/117mA g4/117mA/117mA g4/117mA/117mA,,,,,,
117.082,HRV,226,12713543,13764055,11223193,12537713,-82,192,-468,g5/117mA/117mA g5/117mA/117mA g4/117mA/117mA g4/117mA/117mA,,,,,,
117.082,HRV,227,12713482,13761983,11224046,12535385,-79,190,-468,g5/117mA/117mA g5/117mA/117mA g4/117mA/117mA g4/117mA/117mA,,,,,,
117.082,HRV,228,12711392,13759055,11223832,12531682,-77,203,-462,g5/117mA/117mA g5/117mA/117mA g4/117mA/117mA g4/117mA/117mA,,,,,,
118.077,HR,229,12707792,13755686,11222911,12527314,-82,193,-468,g5/117mA/117mA g5/117mA/117mA g4/117mA/117mA g4/117mA/117mA,,,,,,
118.077,HR,230,12705812,13753417,11222664,12524140,-82,193,-468,g5/117mA/117mA g5/117mA/117mA g4/117mA/117mA g4/117mA/117mA,,,,,,
118.077,HR,231,12706555,13753289,11223467,12522390,-81,193,-468,g5/117mA/117mA g5/117mA/117mA g4/117mA/117mA g4/117mA/117mA,,,,,,
118.077,HR,232,12709848,13753962,11225470,12521769,-81,193,-468,g5/117mA/117mA g5/117mA/117mA g4/117mA/117mA g4/117mA/117mA,,,,,,
118.077,HR,233,12714804,13756283,11227817,12522613,-81,193,-468,g5/117mA/117mA g5/117mA/117mA g4/117mA/117mA g4/117mA/117mA,,,,,,
118.14,HR,234,12720136,13758594,11230759,12524412,-81,193,-468,g5/117mA/117mA g5/117mA/117mA g4/117mA/117mA g4/117mA/117mA,,,,,,
118.14,HR,235,12724914,13761308,11233883,12526606,-81,193,-468,g5/117mA/117mA g5/117mA/117mA g4/117mA/117mA g4/117mA/117mA,56,100,0,1,0,0
118.14,HR,236,12730383,13764371,11236680,12528892,-81,193,-468,g5/117mA/117mA g5/117mA/117mA g4/117mA/117mA g4/117mA/117mA,,,,,,
118.14,HR,237,12734735,13766837,11240033,12531092,-81,193,-468,g5/117mA/117mA g5/117mA/117mA g4/117mA/117mA g4/117mA/117mA,,,,,,
118.14,HR,238,12739604,13770061,11242796,12533218,-81,193,-468,g5/117mA/117mA g5/117mA/117mA g4/117mA/117mA g4/117mA/117mA,,,,,,
118.141,HR,239,12745653,13773269,11245852,12536169,-81,193,-468,g5/117mA/117mA g5/117mA/117mA g4/117mA/117mA g4/117mA/117mA,,,,,,
118.141,HR,240,12751387,13776808,11249555,12539078,-81,193,-468,g5/117mA/117mA g5/117mA/117mA g4/117mA/117mA g4/117mA/117mA,,,,,,
118.141,HR,241,12758246,13779410,11253162,12541731,-80,193,-468,g5/117mA/117mA g5/117mA/117mA g4/117mA/117mA g4/117mA/117mA,,,,,,
118.141,HR,242,12764901,13782765,11257215,12545247,-80,193,-467,g5/117mA/117mA g5/117mA/117mA g4/117mA/117mA g4/117mA/117mA,,,,,,
118.141,HR,243,12772238,13785937,11261310,12549513,-81,193,-467,g5/117mA/117mA g5/117mA/117mA g4/117mA/117mA g4/117mA/117mA,,,,,,
118.254,HR,244,12780581,13790110,11265950,12553231,-81,193,-468,g5/117mA/117mA g5/117mA/117mA g4/117mA/117mA g4/117mA/117mA,,,,,,
118.254,HR,245,12789222,13793829,11270198,12557634,-81,193,-468,g5/117mA/117mA g5/117mA/117mA g4/117mA/117mA g4/117mA/117mA,,,,,,
118.254,HR,246,12781127,13792736,11269911,12555756,-81,193,-468,g5/117mA/117mA g5/117mA/117mA g4/117mA/117mA g4/117mA/117mA,,,,,,
118.254,HR,247,12751353,13774651,11260526,12537893,-81,193,-468,g5/117mA/117mA g5/117mA/117mA g4/117mA/117mA g4/117mA/117mA,,,,,,
118.254,HR,248,12726571,13756403,11252029,12517144,-81,193,-468,g5/117mA/117mA g5/117mA/117mA g4/117mA/117mA g4/117mA/117mA,,,,,,
118.254,HR,249,12712510,13744774,11246441,12502037,-79,192,-468,g5/117mA/117mA g5/117mA/117mA g4/117mA/117mA g4/117mA/117mA,,,,,,
118.258,HR,250,12706110,13737666,11244103,12492156,-78,192,-468,g5/117mA/117mA g5/117mA/117mA g4/117mA/117mA g4/117mA/117mA,,,,,,
118.258,HR,251,12701487,13731218,11242559,12484147,-80,193,-468,g5/117mA/117mA g5/117mA/117mA g4/117mA/117mA g4/117mA/117mA,,,,,,
118.258,HR,252,12697274,13724795,11241884,12476724,-81,194,-468,g5/117mA/117mA g5/117mA/117mA g4/117mA/117mA g4/117mA/117mA,,,,,,
118.258,HR,253,12696888,13721816,11241646,12472133,-81,193,-468,g5/117mA/117mA g5/117mA/117mA g4/117mA/117mA g4/117mA/117mA,,,,,,
118.258,HR,254,12695950,13718378,11241996,12468218,-81,193,-468,g5/117mA/117mA g5/117mA/117mA g4/117mA/117mA g4/117mA/117mA,,,,,,
118.316,HR,255,12693544,13713694,11241304,12462860,-81,193,-468,g5/117mA/117mA g5/117mA/117mA g4/117mA/117mA g4/117mA/117mA,,,,,,
118.316,HR,0,12690908,13708781,11240818,12457485,-81,194,-468,g5/117mA/117mA g5/117mA/117mA g4/117mA/117mA g4/117mA/117mA,,,,,,
118.316,HR,1,12690064,13705625,11240800,12453270,-81,194,-468,g5/117mA/117mA g5/117mA/117mA g4/117mA/117mA g4/117mA/117mA,,,,,,
118.316,HR,2,12691326,13703807,11241748,12450901,-81,194,-468,g5/117mA/117mA g5/117mA/117mA g4/117mA/117mA g4/117mA/117mA,,,,,,
118.316,HR,3,12694953,13703294,11243454,12449790,-80,194,-468,g5/117mA/117mA g5/117mA/117mA g4/117mA/117mA g4/117mA/117mA,,,,,,
118.316,HR,4,12700431,13703825,11246328,12449577,-80,194,-468,g5/117mA/117mA g5/117mA/117mA g4/117mA/117mA g4/117mA/117mA,56,100,0,1,0,0
118.316,HR,5,12706206,13705667,11249648,12450754,-81,193,-468,g5/117mA/117mA g5/117mA/117mA g4/117mA/117mA g4/117mA/117mA,,,,,,
118.316,HR,6,12711290,13707195,11252198,12452606,-79,205,-462,g5/117mA/117mA g5/117mA/117mA g4/117mA/117mA g4/117mA/117mA,,,,,,
118.379,HRV,229,12707792,13755686,11222911,12527314,-82,193,-468,g5/117mA/117mA g5/117mA/117mA g4/117mA/117mA g4/117mA/117mA,,,,,,
118.379,HRV,230,12705812,13753417,11222664,12524140,-82,193,-468,g5/117mA/117mA g5/117mA/117mA g4/117mA/117mA g4/117mA/117mA,,,,,,
118.379,HRV,231,12706555,13753289,11223467,12522390,-81,193,-468,g5/117mA/117mA g5/117mA/117mA g4/117mA/117mA g4/117mA/117mA,,,,,,
118.379,HRV,232,12709848,13753962,11225470,12521769,-81,193,-468,g5/117mA/117mA g5/117mA/117mA g4/117mA/117mA g4/117mA/117mA,,,,,,
118.379,HRV,233,12714804,13756283,11227817,12522613,-81,193,-468,g5/117mA/117mA g5/117mA/117mA g4/117mA/117mA g4/117mA/117mA,,,,,,
118.379,HRV,234,12720136,13758594,11230759,12524412,-81,193,-468,g5/117mA/117mA g5/117mA/117mA g4/117mA/117mA g4/117mA/117mA,,,,,,
118.379,HRV,235,12724914,13761308,11233883,12526606,-81,193,-468,g5/117mA/117mA g5/117mA/117mA g4/117mA/117mA g4/117mA/117mA,1079,0,0,0,100,1
118.379,HRV,236,12730383,13764371,11236680,12528892,-81,193,-468,g5/117mA/117mA g5/117mA/117mA g4/117mA/117mA g4/117mA/117mA,,,,,,
118.379,HRV,237,12734735,13766837,11240033,12531092,-81,193,-468,g5/117mA/117mA g5/117mA/117mA g4/117mA/117mA g4/117mA/117mA,,,,,,
118.379,HRV,238,12739604,13770061,11242796,12533218,-81,193,-468,g5/117mA/117mA g5/117mA/117mA g4/117mA/117mA g4/117mA/117mA,,,,,,
118.436,HRV,239,12745653,13773269,11245852,12536169,-81,193,-468,g5/117mA/117mA g5/117mA/117mA g4/117mA/117mA g4/117mA/117mA,,,,,,
118.436,HRV,240,12751387,13776808,11249555,12539078,-81,193,-468,g5/117mA/117mA g5/117mA/117mA g4/117mA/117mA g4/117mA/117mA,,,,,,
118.436,HRV,241,12758246,13779410,11253162,12541731,-80,193,-468,g5/117mA/117mA g5/117mA/117mA g4/117mA/117mA g4/117mA/117mA,,,,,,
118.436,HRV,242,12764901,13782765,11257215,12545247,-80,193,-467,g5/117mA/117mA g5/117mA/117mA g4/117mA/117mA g4/117mA/117mA,,,,,,
118.436,HRV,243,12772238,13785937,11261310,12549513,-81,193,-467,g5/117mA/117mA g5/117mA/117mA g4/117mA/117mA g4/117mA/117mA,,,,,,
118.553,HRV,244,12780581,13790110,11265950,12553231,-81,193,-468,g5/117mA/117mA g5/117mA/117mA g4/117mA/117mA g4/117mA/117mA,,,,,,
118.553,HRV,245,12789222,13793829,11270198,12557634,-81,193,-468,g5/117mA/117mA g5/117mA/117mA g4/117mA/117mA g4/117mA/117mA,,,,,,
118.553,HRV,246,12781127,13792736,11269911,12555756,-81,193,-468,g5/117mA/117mA g5/117mA/117mA g4/117mA/117mA g4/117mA/117mA,,,,,,
118.553,HRV,247,12751353,13774651,11260526,12537893,-81,193,-468,g5/117mA/117mA g5/117mA/117mA g4/117mA/117mA g4/117mA/117mA,,,,,,
118.553,HRV,248,12726571,13756403,11252029,12517144,-81,193,-468,g5/117mA/117mA g5/117mA/117mA g4/117mA/117mA g4/117mA/117mA,,,,,,
118.553,HRV,249,12712510,13744774,11246441,12502037,-79,192,-468,g5/117mA/117mA g5/117mA/117mA g4/117mA/117mA g4/117mA/117mA,,,,,,
118.559,HRV,250,12706110,13737666,11244103,12492156,-78,192,-468,g5/117mA/117mA g5/117mA/117mA g4/117mA/117mA g4/117mA/117mA,,,,,,
118.559,HRV,251,12701487,13731218,11242559,12484147,-80,193,-468,g5/117mA/117mA g5/117mA/117mA g4/117mA/117mA g4/117mA/117mA,,,,,,
118.559,HRV,252,12697274,13724795,11241884,12476724,-81,194,-468,g5/117mA/117mA g5/117mA/117mA g4/117mA/117mA g4/117mA/117mA,,,,,,
118.559,HRV,253,12696888,13721816,11241646,12472133,-81,193,-468,g5/117mA/117mA g5/117mA/117mA g4/117mA/117mA g4/117mA/117mA,,,,,,
118.559,HRV,254,12695950,13718378,11241996,12468218,-81,193,-468,g5/117mA/117mA g5/117mA/117mA g4/117mA/117mA g4/117mA/117mA,,,,,,
118.616,HRV,255,12693544,13713694,11241304,12462860,-81,193,-468,g5/117mA/117mA g5/117mA/117mA g4/117mA/117mA g4/117mA/117mA,,,,,,
118.616,HRV,0,12690908,13708781,11240818,12457485,-81,194,-468,g5/117mA/117mA g5/117mA/117mA g4/117mA/117mA g4/117mA/117mA,,,,,,
118.616,HRV,1,12690064,13705625,11240800,12453270,-81,194,-468,g5/117mA/117mA g5/117mA/117mA g4/117mA/117mA g4/117mA/117mA,,,,,,
118.616,HRV,2,12691326,13703807,11241748,12450901,-81,194,-468,g5/117mA/117mA g5/117mA/117mA g4/117mA/117mA g4/117mA/117mA,,,,,,
118.616,HRV,3,12694953,13703294,11243454,12449790,-80,194,-468,g5/117mA/117mA g5/117mA/117mA g4/117mA/117mA g4/117mA/117mA,,,,,,
118.617,HRV,4,12700431,13703825,11246328,12449577,-80,194,-468,g5/117mA/117mA g5/117mA/117mA g4/117mA/117mA g4/117mA/117mA,1087,0,0,0,100,1
118.617,HRV,5,12706206,13705667,11249648,12450754,-81,193,-468,g5/117mA/117mA g5/117mA/117mA g4/117mA/117mA g4/117mA/117mA,,,,,,
118.617,HRV,6,12711290,13707195,11252198,12452606,-79,205,-462,g5/117mA/117mA g5/117mA/117mA g4/117mA/117mA g4/117mA/117mA,,,,,,
119.423,HR,7,12716546,13709045,11255048,12454619,-81,195,-466,g5/117mA/117mA g5/117mA/117mA g4/117mA/117mA g4/117mA/117mA,,,,,,
119.423,HR,8,12721119,13710794,11257471,12456768,-82,194,-466,g5/117mA/117mA g5/117mA/117mA g4/117mA/117mA g4/117mA/117mA,,,,,,
119.423,HR,9,12726382,13713107,11259722,12459525,-83,194,-466,g5/117mA/117mA g5/117mA/117mA g4/117mA/117mA g4/117mA/117mA,,,,,,
119.423,HR,10,12731764,13715640,11261763,12463286,-84,193,-467,g5/117mA/117mA g5/117mA/117mA g4/117mA/117mA g4/117mA/117mA,,,,,,
119.423,HR,11,12736747,13718804,11263802,12467764,-84,193,-467,g5/117mA/117mA g5/117mA/117mA g4/117mA/117mA g4/117mA/117mA,,,,,,
119.457,HR,12,12742164,13723812,11265720,12472151,-84,193,-467,g5/117mA/117mA g5/117mA/117mA g4/117mA/117mA g4/117mA/117mA,,,,,,
119.457,HR,13,12748819,13730245,11267009,12477364,-84,193,-467,g5/117mA/117mA g5/117mA/117mA g4/117mA/117mA g4/117mA/117mA,,,,,,
119.457,HR,14,12755054,13736370,11269082,12483114,-84,193,-467,g5/117mA/117mA g5/117mA/117mA g4/117mA/117mA g4/117mA/117mA,,,,,,
119.457,HR,15,12762640,13744168,11271737,12489254,-83,193,-467,g5/117mA/117mA g5/117mA/117mA g4/117mA/117mA g4/117mA/117mA,,,,,,
119.457,HR,16,12769566,13751522,11273707,12496149,-83,193,-467,g5/117mA/117mA g5/117mA/117mA g4/117mA/117mA g4/117mA/117mA,,,,,,
119.457,HR,17,12756165,13750959,11270345,12494134,-82,193,-467,g5/117mA/117mA g5/117mA/117mA g4/117mA/117mA g4/117mA/117mA,,,,,,
119.484,HR,18,12725529,13738589,11259244,12478020,-82,193,-467,g5/117mA/117mA g5/117mA/117mA g4/117mA/117mA g4/117mA/117mA,,,,,,
119.484,HR,19,12700805,13726184,11248703,12460384,-82,194,-467,g5/117mA/117mA g5/117mA/117mA g4/117mA/117mA g4/117mA/117mA,,,,,,
119.484,HR,20,12686115,13717927,11241706,12447904,-83,194,-467,g5/117mA/117mA g5/117mA/117mA g4/117mA/117mA g4/117mA/117mA,,,,,,
119.484,HR,21,12678674,13714821,11238225,12439356,-84,194,-467,g5/117mA/117mA g5/117mA/117mA g4/117mA/117mA g4/117mA/117mA,,,,,,
119.484,HR,22,12672695,13712245,11235563,12431551,-84,194,-467,g5/117mA/117mA g5/117mA/117mA g4/117mA/117mA g4/117mA/117mA,,,,,,
119.604,HR,23,12667892,13710445,11234225,12424988,-85,194,-467,g5/117mA/117mA g5/117mA/117mA g4/117mA/117mA g4/117mA/117mA,,,,,,
119.604,HR,24,12666296,13711358,11233669,12419998,-85,194,-467,g5/117mA/117mA g5/117mA/117mA g4/117mA/117mA g4/117mA/117mA,,,,,,
119.604,HR,25,12661631,13711221,11232723,12413848,-85,194,-467,g5/117mA/117mA g5/117mA/117mA g4/117mA/117mA g4/117mA/117mA,,,,,,
119.604,HR,26,12655667,13710682,11231205,12407090,-86,193,-466,g5/117mA/117mA g5/117mA/117mA g4/117mA/117mA g4/117mA/117mA,,,,,,
119.604,HR,27,12650581,13709549,11230529,12401306,-87,193,-466,g5/117mA/117mA g5/117mA/117mA g4/117mA/117mA g4/117mA/117mA,,,,,,
119.604,HR,28,12649661,13710675,11231050,12399925,-87,193,-466,g5/117mA/117mA g5/117mA/117mA g4/117mA/117mA g4/117mA/117mA,,,,,,
119.638,HR,34,12658294,13716084,11235520,12408167,-85,193,-467,g5/117mA/117mA g5/117mA/117mA g4/117mA/117mA g4/117mA/117mA,,,,,,
119.638,HR,35,12667577,13720647,11240640,12416202,-85,193,-467,g5/117mA/117mA g5/117mA/117mA g4/117mA/117mA g4/117mA/117mA,,,,,,
119.638,HR,36,12678777,13725749,11246766,12424990,-85,194,-466,g5/117mA/117mA g5/117mA/117mA g4/117mA/117mA g4/117mA/117mA,,,,,,
119.638,HR,37,12689484,13731029,11252257,12433938,-85,194,-466,g5/117mA/117mA g5/117mA/117mA g4/117mA/117mA g4/117mA/117mA,,,,,,
119.638,HR,38,12698620,13736293,11256831,12441038,-85,194,-466,g5/117mA/117mA g5/117mA/117mA g4/117mA/117mA g4/117mA/117mA,,,,,,
119.638,HR,39,12708652,13741346,11261994,12447632,-85,194,-467,g5/117mA/117mA g5/117mA/117mA g4/117mA/117mA g4/117mA/117mA,,,,,,
119.697,HR,40,12751446,13775060,11286280,12493147,-83,194,-467,g5/117mA/117mA g5/117mA/117mA g4/117mA/117mA g4/117mA/117mA,,,,,,
119.753,HRV,7,12716546,13709045,11255048,12454619,-81,195,-466,g5/117mA/117mA g5/117mA/117mA g4/117mA/117mA g4/117mA/117mA,,,,,,
119.753,HRV,8,12721119,13710794,11257471,12456768,-82,194,-466,g5/117mA/117mA g5/117mA/117mA g4/117mA/117mA g4/117mA/117mA,,,,,,
119.753,HRV,9,12726382,13713107,11259722,12459525,-83,194,-466,g5/117mA/117mA g5/117mA/117mA g4/117mA/117mA g4/117mA/117mA,,,,,,
119.753,HRV,10,12731764,13715640,11261763,12463286,-84,193,-467,g5/117mA/117mA g5/117mA/117mA g4/117mA/117mA g4/117mA/117mA,,,,,,
