t,func,frame_id,ch,rawdata,agc,hr_bpm,hr_conf,spo2_pct,spo2_conf
10.680,HR,235,1,11961241,g5/29mA/29mA,52,96,0,0
10.680,HR,235,2,14360124,g5/29mA/29mA,52,96,0,0
10.680,HR,235,3,12209637,g4/29mA/29mA,52,96,0,0
10.680,HR,236,0,13113206,g5/29mA/29mA,52,96,0,0
10.680,HR,236,1,11963655,g5/29mA/29mA,52,96,0,0
10.680,HR,236,2,14362342,g5/29mA/29mA,52,96,0,0
10.680,HR,236,3,12211384,g4/29mA/29mA,52,96,0,0
10.680,HR,237,0,13116773,g5/29mA/29mA,52,96,0,0
10.680,HR,237,1,11965222,g5/29mA/29mA,52,96,0,0
10.680,HR,237,2,14364177,g5/29mA/29mA,52,96,0,0
10.680,HR,237,3,12212997,g4/29mA/29mA,52,96,0,0
10.680,HR,238,0,13120030,g5/29mA/29mA,52,96,0,0
10.680,HR,238,1,11967280,g5/29mA/29mA,52,96,0,0
10.680,HR,238,2,14366480,g5/29mA/29mA,52,96,0,0
10.680,HR,238,3,12214089,g4/29mA/29mA,52,96,0,0
10.680,HR,239,0,13122873,g5/29mA/29mA,52,96,0,0
10.680,HR,239,1,11968490,g5/29mA/29mA,52,96,0,0
10.680,HR,239,2,14368886,g5/29mA/29mA,52,96,0,0
10.680,HR,239,3,12215881,g4/29mA/29mA,52,96,0,0
10.681,HR,240,0,13126617,g5/29mA/29mA,52,96,0,0
10.681,HR,240,1,11970776,g5/29mA/29mA,52,96,0,0
10.681,HR,240,2,14371301,g5/29mA/29mA,52,96,0,0
10.681,HR,240,3,12217997,g4/29mA/29mA,52,96,0,0
10.681,HR,241,0,13129389,g5/29mA/29mA,52,96,0,0
10.681,HR,241,1,11972740,g5/29mA/29mA,52,96,0,0
10.681,HR,241,2,14374056,g5/29mA/29mA,52,96,0,0
10.681,HR,241,3,12219386,g4/29mA/29mA,52,96,0,0
10.681,HR,242,0,13131138,g5/29mA/29mA,52,96,0,0
10.681,HR,242,1,11974488,g5/29mA/29mA,52,96,0,0
10.681,HR,242,2,14376504,g5/29mA/29mA,52,96,0,0
10.681,HR,242,3,12222143,g4/29mA/29mA,52,96,0,0
10.681,HR,243,0,13133518,g5/29mA/29mA,52,96,0,0
10.681,HR,243,1,11976084,g5/29mA/29mA,52,96,0,0
10.681,HR,243,2,14380173,g5/29mA/29mA,52,96,0,0
10.681,HR,243,3,12225246,g4/29mA/29mA,52,96,0,0
10.681,HR,244,0,13135686,g5/29mA/29mA,52,96,0,0
10.681,HR,244,1,11979156,g5/29mA/29mA,52,96,0,0
10.681,HR,244,2,14384856,g5/29mA/29mA,52,96,0,0
10.681,HR,244,3,12229565,g4/29mA/29mA,52,96,0,0
10.681,HR,245,0,13137537,g5/29mA/29mA,52,96,0,0
10.681,HR,245,1,11983489,g5/29mA/29mA,52,96,0,0
10.681,HR,245,2,14389974,g5/29mA/29mA,52,96,0,0
10.681,HR,245,3,12235484,g4/29mA/29mA,52,96,0,0
10.681,HR,246,0,13139414,g5/29mA/29mA,52,96,0,0
10.681,HR,246,1,11987132,g5/29mA/29mA,52,96,0,0
10.681,HR,246,2,14394420,g5/29mA/29mA,52,96,0,0
10.681,HR,246,3,12239665,g4/29mA/29mA,52,96,0,0
10.740,HR,247,0,13141265,g5/29mA/29mA,52,96,0,0
10.740,HR,247,1,11990801,g5/29mA/29mA,52,96,0,0
10.740,HR,247,2,14398336,g5/29mA/29mA,52,96,0,0
10.740,HR,247,3,12242720,g4/29mA/29mA,52,96,0,0
10.740,HR,248,0,13143866,g5/29mA/29mA,52,96,0,0
10.740,HR,248,1,11992371,g5/29mA/29mA,52,96,0,0
10.740,HR,248,2,14399915,g5/29mA/29mA,52,96,0,0
10.740,HR,248,3,12243256,g4/29mA/29mA,52,96,0,0
10.740,HR,249,0,13135812,g5/29mA/29mA,52,98,0,0
10.740,HR,249,1,11986952,g5/29mA/29mA,52,98,0,0
10.740,HR,249,2,14395837,g5/29mA/29mA,52,98,0,0
10.740,HR,249,3,12238855,g4/29mA/29mA,52,98,0,0
10.740,HR,250,0,13117958,g5/29mA/29mA,52,98,0,0
10.740,HR,250,1,11976366,g5/29mA/29mA,52,98,0,0
10.740,HR,250,2,14385693,g5/29mA/29mA,52,98,0,0
10.740,HR,250,3,12228805,g4/29mA/29mA,52,98,0,0
10.740,HR,251,0,13105579,g5/29mA/29mA,52,98,0,0
10.740,HR,251,1,11967774,g5/29mA/29mA,52,98,0,0
10.740,HR,251,2,14372760,g5/29mA/29mA,52,98,0,0
10.740,HR,251,3,12218072,g4/29mA/29mA,52,98,0,0
10.769,HR,252,0,13098984,g5/29mA/29mA,52,98,0,0
10.769,HR,252,1,11959483,g5/29mA/29mA,52,98,0,0
10.769,HR,252,2,14362572,g5/29mA/29mA,52,98,0,0
10.769,HR,252,3,12209576,g4/29mA/29mA,52,98,0,0
10.769,HR,253,0,13093558,g5/29mA/29mA,52,98,0,0
10.769,HR,253,1,11953594,g5/29mA/29mA,52,98,0,0
10.769,HR,253,2,14360328,g5/29mA/29mA,52,98,0,0
10.769,HR,253,3,12206249,g4/29mA/29mA,52,98,0,0
10.769,HR,254,0,13088261,g5/29mA/29mA,52,98,0,0
10.769,HR,254,1,11950634,g5/29mA/29mA,52,98,0,0
10.769,HR,254,2,14364406,g5/29mA/29mA,52,98,0,0
10.769,HR,254,3,12206974,g4/29mA/29mA,52,98,0,0
10.769,HR,255,0,13086340,g5/29mA/29mA,52,98,0,0
10.769,HR,255,1,11948751,g5/29mA/29mA,52,98,0,0
10.769,HR,255,2,14365158,g5/29mA/29mA,52,98,0,0
10.769,HR,255,3,12205055,g4/29mA/29mA,52,98,0,0
10.769,HR,0,0,13089812,g5/29mA/29mA,52,98,0,0
10.769,HR,0,1,11945662,g5/29mA/29mA,52,98,0,0
10.769,HR,0,2,14365294,g5/29mA/29mA,52,98,0,0
10.769,HR,0,3,12201640,g4/29mA/29mA,52,98,0,0
10.769,HR,1,0,13091469,g5/29mA/29mA,52,98,0,0
10.769,HR,1,1,11939220,g5/29mA/29mA,52,98,0,0
10.769,HR,1,2,14365056,g5/29mA/29mA,52,98,0,0
10.769,HR,1,3,12196770,g4/29mA/29mA,52,98,0,0
10.769,HR,2,0,13091135,g5/29mA/29mA,52,98,0,0
10.769,HR,2,1,11935296,g5/29mA/29mA,52,98,0,0
10.769,HR,2,2,14365329,g5/29mA/29mA,52,98,0,0
10.769,HR,2,3,12195046,g4/29mA/29mA,52,98,0,0
10.770,HR,3,0,13092270,g5/29mA/29mA,52,98,0,0
10.770,HR,3,1,11939041,g5/29mA/29mA,52,98,0,0
10.770,HR,3,2,14365721,g5/29mA/29mA,52,98,0,0
10.770,HR,3,3,12195321,g4/29mA/29mA,52,98,0,0
10.770,HR,4,0,13094293,g5/29mA/29mA,52,98,0,0
10.770,HR,4,1,11943340,g5/29mA/29mA,52,98,0,0
10.770,HR,4,2,14365234,g5/29mA/29mA,52,98,0,0
10.770,HR,4,3,12196311,g4/29mA/29mA,52,98,0,0
10.770,HR,5,0,13094087,g5/29mA/29mA,52,98,0,0
10.770,HR,5,1,11947512,g5/29mA/29mA,52,98,0,0
10.770,HR,5,2,14367061,g5/29mA/29mA,52,98,0,0
10.770,HR,5,3,12198741,g4/29mA/29mA,52,98,0,0
10.770,HR,6,0,13091886,g5/29mA/29mA,52,98,0,0
10.770,HR,6,1,11951634,g5/29mA/29mA,52,98,0,0
10.770,HR,6,2,14369749,g5/29mA/29mA,52,98,0,0
10.770,HR,6,3,12201719,g4/29mA/29mA,52,98,0,0
10.770,HR,7,0,13087707,g5/29mA/29mA,52,98,0,0
10.770,HR,7,1,11953492,g5/29mA/29mA,52,98,0,0
10.770,HR,7,2,14372622,g5/29mA/29mA,52,98,0,0
10.770,HR,7,3,12204603,g4/29mA/29mA,52,98,0,0
10.770,HR,8,0,13091706,g5/29mA/29mA,52,98,0,0
10.770,HR,8,1,11952528,g5/29mA/29mA,52,98,0,0
10.770,HR,8,2,14374270,g5/29mA/29mA,52,98,0,0
10.770,HR,8,3,12205718,g4/29mA/29mA,52,98,0,0
10.771,HR,9,0,13093449,g5/29mA/29mA,52,98,0,0
10.771,HR,9,1,11953458,g5/29mA/29mA,52,98,0,0
10.771,HR,9,2,14377554,g5/29mA/29mA,52,98,0,0
10.771,HR,9,3,12207570,g4/29mA/29mA,52,98,0,0
10.772,HR,10,0,13091724,g5/29mA/29mA,52,98,0,0
10.772,HR,10,1,11954203,g5/29mA/29mA,52,98,0,0
10.772,HR,10,2,14379652,g5/29mA/29mA,52,98,0,0
10.772,HR,10,3,12207513,g4/29mA/29mA,52,98,0,0
10.802,SPO2,233,0,14088718,g2/20mA/0mA,52,98,0,0
10.802,SPO2,233,1,13919075,g2/18mA/0mA,52,98,0,0
10.802,SPO2,234,0,14089297,g2/20mA/0mA,52,98,0,0
10.802,SPO2,234,1,13919880,g2/18mA/0mA,52,98,0,0
10.802,SPO2,235,0,14089289,g2/20mA/0mA,52,98,0,0
10.802,SPO2,235,1,13920623,g2/18mA/0mA,52,98,0,0
10.802,SPO2,236,0,14089356,g2/20mA/0mA,52,98,0,0
10.802,SPO2,236,1,13921235,g2/18mA/0mA,52,98,0,0
10.802,SPO2,237,0,14090356,g2/20mA/0mA,52,98,0,0
10.802,SPO2,237,1,13922449,g2/18mA/0mA,52,98,0,0
10.802,SPO2,238,0,14090737,g2/20mA/0mA,52,98,0,0
10.802,SPO2,238,1,13923337,g2/18mA/0mA,52,98,0,0
10.802,SPO2,239,0,14091147,g2/20mA/0mA,52,98,0,0
10.802,SPO2,239,1,13923927,g2/18mA/0mA,52,98,0,0
10.802,SPO2,240,0,14091721,g2/20mA/0mA,52,98,0,0
10.802,SPO2,240,1,13924717,g2/18mA/0mA,52,98,0,0
10.802,SPO2,241,0,14091586,g2/20mA/0mA,52,98,0,0
10.802,SPO2,241,1,13925052,g2/18mA/0mA,52,98,0,0
10.892,SPO2,242,0,14090890,g2/20mA/0mA,52,98,0,0
10.892,SPO2,242,1,13924689,g2/18mA/0mA,52,98,0,0
10.892,SPO2,243,0,14090590,g2/20mA/0mA,52,98,0,0
10.892,SPO2,243,1,13924699,g2/18mA/0mA,52,98,0,0
10.892,SPO2,244,0,14090223,g2/20mA/0mA,52,98,0,0
10.892,SPO2,244,1,13924615,g2/18mA/0mA,52,98,0,0
10.892,SPO2,245,0,14090228,g2/20mA/0mA,52,98,0,0
10.892,SPO2,245,1,13924974,g2/18mA/0mA,52,98,0,0
10.892,SPO2,246,0,14090077,g2/20mA/0mA,52,98,0,0
10.892,SPO2,246,1,13925317,g2/18mA/0mA,52,98,0,0
10.892,SPO2,247,0,14090178,g2/20mA/0mA,52,98,0,0
10.892,SPO2,247,1,13925791,g2/18mA/0mA,52,98,0,0
10.892,SPO2,248,0,14090730,g2/20mA/0mA,52,98,0,0
10.892,SPO2,248,1,13926624,g2/18mA/0mA,52,98,0,0
10.892,SPO2,249,0,14090025,g2/20mA/0mA,52,98,0,0
10.892,SPO2,249,1,13924871,g2/18mA/0mA,52,98,0,0
10.979,SPO2,250,0,14086199,g2/20mA/0mA,52,98,0,0
10.979,SPO2,250,1,13919356,g2/18mA/0mA,52,98,0,0
10.979,SPO2,251,0,14085540,g2/20mA/0mA,52,98,0,0
10.979,SPO2,251,1,13917588,g2/18mA/0mA,52,98,0,0
10.979,SPO2,252,0,14084961,g2/20mA/0mA,52,98,0,0
10.979,SPO2,252,1,13916625,g2/18mA/0mA,52,98,0,0
10.979,SPO2,253,0,14082663,g2/20mA/0mA,52,98,0,0
10.979,SPO2,253,1,13914127,g2/18mA/0mA,52,98,0,0
10.979,SPO2,254,0,14079950,g2/20mA/0mA,52,98,0,0
10.979,SPO2,254,1,13910756,g2/18mA/0mA,52,98,0,0
10.979,SPO2,255,0,14080419,g2/20mA/0mA,52,98,0,0
10.979,SPO2,255,1,13911088,g2/18mA/0mA,52,98,0,0
10.979,SPO2,0,0,14083351,g2/20mA/0mA,52,98,0,0
10.979,SPO2,0,1,13913930,g2/18mA/0mA,52,98,0,0
10.979,SPO2,1,0,14084803,g2/20mA/0mA,52,98,0,0
10.979,SPO2,1,1,13915130,g2/18mA/0mA,52,98,0,0
10.979,SPO2,2,0,14083799,g2/20mA/0mA,52,98,0,0
10.979,SPO2,2,1,13913875,g2/18mA/0mA,52,98,0,0
10.981,SPO2,3,0,14083526,g2/20mA/0mA,52,98,0,0
10.981,SPO2,3,1,13914412,g2/18mA/0mA,52,98,0,0
10.981,SPO2,4,0,14084177,g2/20mA/0mA,52,98,0,0
10.981,SPO2,4,1,13915737,g2/18mA/0mA,52,98,0,0
10.981,SPO2,5,0,14081166,g2/20mA/0mA,52,98,0,0
10.981,SPO2,5,1,13913364,g2/18mA/0mA,52,98,0,0
10.981,SPO2,6,0,14075852,g2/20mA/0mA,52,98,0,0
10.981,SPO2,6,1,13908675,g2/18mA/0mA,52,98,0,0
10.981,SPO2,7,0,14072806,g2/20mA/0mA,52,98,0,0
10.981,SPO2,7,1,13904805,g2/18mA/0mA,52,98,0,0
10.981,SPO2,8,0,14077685,g2/20mA/0mA,52,98,0,0
10.981,SPO2,8,1,13909492,g2/18mA/0mA,52,98,0,0
10.981,SPO2,9,0,14078010,g2/20mA/0mA,52,98,0,0
10.981,SPO2,9,1,13910110,g2/18mA/0mA,52,98,0,0
12.000,HR,11,0,13092380,g5/29mA/29mA,52,98,0,0
12.000,HR,11,1,11953706,g5/29mA/29mA,52,98,0,0
12.000,HR,11,2,14380941,g5/29mA/29mA,52,98,0,0
12.000,HR,11,3,12205481,g4/29mA/29mA,52,98,0,0
12.000,HR,12,0,13092459,g5/29mA/29mA,52,98,0,0
12.000,HR,12,1,11952810,g5/29mA/29mA,52,98,0,0
12.000,HR,12,2,14382085,g5/29mA/29mA,52,98,0,0
12.000,HR,12,3,12203971,g4/29mA/29mA,52,98,0,0
12.000,HR,13,0,13090129,g5/29mA/29mA,52,98,0,0
12.000,HR,13,1,11953757,g5/29mA/29mA,52,98,0,0
12.000,HR,13,2,14386196,g5/29mA/29mA,52,98,0,0
12.000,HR,13,3,12204491,g4/29mA/29mA,52,98,0,0
12.000,HR,14,0,13090359,g5/29mA/29mA,52,98,0,0
12.000,HR,14,1,11954893,g5/29mA/29mA,52,98,0,0
12.000,HR,14,2,14388312,g5/29mA/29mA,52,98,0,0
12.000,HR,14,3,12204176,g4/29mA/29mA,52,98,0,0
12.000,HR,15,0,13090538,g5/29mA/29mA,52,98,0,0
12.000,HR,15,1,11955046,g5/29mA/29mA,52,98,0,0
12.000,HR,15,2,14390555,g5/29mA/29mA,52,98,0,0
12.000,HR,15,3,12203793,g4/29mA/29mA,52,98,0,0
12.000,HR,16,0,13092365,g5/29mA/29mA,52,98,0,0
12.000,HR,16,1,11958177,g5/29mA/29mA,52,98,0,0
12.000,HR,16,2,14392338,g5/29mA/29mA,52,98,0,0
12.000,HR,16,3,12203604,g4/29mA/29mA,52,98,0,0
12.000,HR,17,0,13093797,g5/29mA/29mA,52,98,0,0
12.000,HR,17,1,11960575,g5/29mA/29mA,52,98,0,0
12.000,HR,17,2,14395802,g5/29mA/29mA,52,98,0,0
12.000,HR,17,3,12204210,g4/29mA/29mA,52,98,0,0
12.029,HR,18,0,13096305,g5/29mA/29mA,52,99,0,0
12.029,HR,18,1,11962306,g5/29mA/29mA,52,99,0,0
12.029,HR,18,2,14397022,g5/29mA/29mA,52,99,0,0
12.029,HR,18,3,12204644,g4/29mA/29mA,52,99,0,0
12.029,HR,19,0,13098097,g5/29mA/29mA,52,99,0,0
12.029,HR,19,1,11964259,g5/29mA/29mA,52,99,0,0
12.029,HR,19,2,14400664,g5/29mA/29mA,52,99,0,0
12.029,HR,19,3,12206580,g4/29mA/29mA,52,99,0,0
12.030,HR,20,0,13098651,g5/29mA/29mA,52,99,0,0
12.030,HR,20,1,11967843,g5/29mA/29mA,52,99,0,0
12.030,HR,20,2,14404555,g5/29mA/29mA,52,99,0,0
12.030,HR,20,3,12209762,g4/29mA/29mA,52,99,0,0
12.030,HR,21,0,13090776,g5/29mA/29mA,52,99,0,0
12.030,HR,21,1,11970572,g5/29mA/29mA,52,99,0,0
12.030,HR,21,2,14403857,g5/29mA/29mA,52,99,0,0
12.030,HR,21,3,12210763,g4/29mA/29mA,52,99,0,0
12.030,HR,22,0,13069474,g5/29mA/29mA,52,99,0,0
12.030,HR,22,1,11966580,g5/29mA/29mA,52,99,0,0
12.030,HR,22,2,14397056,g5/29mA/29mA,52,99,0,0
12.030,HR,22,3,12206282,g4/29mA/29mA,52,99,0,0
12.030,HR,23,0,13048871,g5/29mA/29mA,52,99,0,0
12.030,HR,23,1,11958654,g5/29mA/29mA,52,99,0,0
12.030,HR,23,2,14384754,g5/29mA/29mA,52,99,0,0
12.030,HR,23,3,12196156,g4/29mA/29mA,52,99,0,0
12.031,HR,24,0,13031331,g5/29mA/29mA,52,99,0,0
12.031,HR,24,1,11952283,g5/29mA/29mA,52,99,0,0
12.031,HR,24,2,14375608,g5/29mA/29mA,52,99,0,0
12.031,HR,24,3,12190242,g4/29mA/29mA,52,99,0,0
12.031,HR,25,0,13017526,g5/29mA/29mA,52,99,0,0
12.031,HR,25,1,11951154,g5/29mA/29mA,52,99,0,0
12.031,HR,25,2,14368205,g5/29mA/29mA,52,99,0,0
12.031,HR,25,3,12187293,g4/29mA/29mA,52,99,0,0
12.031,HR,26,0,13013211,g5/29mA/29mA,52,99,0,0
12.031,HR,26,1,11948322,g5/29mA/29mA,52,99,0,0
12.031,HR,26,2,14365294,g5/29mA/29mA,52,99,0,0
12.031,HR,26,3,12186226,g4/29mA/29mA,52,99,0,0
12.031,HR,27,0,13016283,g5/29mA/29mA,52,99,0,0
12.031,HR,27,1,11948928,g5/29mA/29mA,52,99,0,0
12.031,HR,27,2,14363955,g5/29mA/29mA,52,99,0,0
12.031,HR,27,3,12188393,g4/29mA/29mA,52,99,0,0
12.031,HR,28,0,13015591,g5/29mA/29mA,52,99,0,0
12.031,HR,28,1,11954781,g5/29mA/29mA,52,99,0,0
12.031,HR,28,2,14365525,g5/29mA/29mA,52,99,0,0
12.031,HR,28,3,12193434,g4/29mA/29mA,52,99,0,0
12.031,HR,29,0,13021871,g5/29mA/29mA,52,99,0,0
12.031,HR,29,1,11970369,g5/29mA/29mA,52,99,0,0
12.031,HR,29,2,14364910,g5/29mA/29mA,52,99,0,0
12.031,HR,29,3,12198340,g4/29mA/29mA,52,99,0,0
12.032,HR,30,0,13026929,g5/29mA/29mA,52,99,0,0
12.032,HR,30,1,11983360,g5/29mA/29mA,52,99,0,0
12.032,HR,30,2,14370548,g5/29mA/29mA,52,99,0,0
12.032,HR,30,3,12206410,g4/29mA/29mA,52,99,0,0
12.032,HR,31,0,13029635,g5/29mA/29mA,52,99,0,0
12.032,HR,31,1,11992054,g5/29mA/29mA,52,99,0,0
12.032,HR,31,2,14378432,g5/29mA/29mA,52,99,0,0
12.032,HR,31,3,12214548,g4/29mA/29mA,52,99,0,0
12.032,HR,32,0,13033167,g5/29mA/29mA,52,99,0,0
12.032,HR,32,1,11991782,g5/29mA/29mA,52,99,0,0
12.032,HR,32,2,14384201,g5/29mA/29mA,52,99,0,0
12.032,HR,32,3,12217127,g4/29mA/29mA,52,99,0,0
12.032,HR,33,0,13040996,g5/29mA/29mA,52,99,0,0
12.032,HR,33,1,11998410,g5/29mA/29mA,52,99,0,0
12.032,HR,33,2,14391691,g5/29mA/29mA,52,99,0,0
12.032,HR,33,3,12222714,g4/29mA/29mA,52,99,0,0
12.032,HR,34,0,13048617,g5/29mA/29mA,52,99,0,0
12.032,HR,34,1,12008101,g5/29mA/29mA,52,99,0,0
12.032,HR,34,2,14403462,g5/29mA/29mA,52,99,0,0
12.032,HR,34,3,12229478,g4/29mA/29mA,52,99,0,0
12.032,HR,35,0,13054656,g5/29mA/29mA,52,99,0,0
12.032,HR,35,1,12016224,g5/29mA/29mA,52,99,0,0
12.033,HR,35,2,14409026,g5/29mA/29mA,52,99,0,0
12.033,HR,35,3,12232088,g4/29mA/29mA,52,99,0,0
12.033,HR,36,0,13056353,g5/29mA/29mA,52,99,0,0
12.033,HR,36,1,12017555,g5/29mA/29mA,52,99,0,0
12.033,HR,36,2,14417601,g5/29mA/29mA,52,99,0,0
12.033,HR,36,3,12238820,g4/29mA/29mA,52,99,0,0
12.035,HR,37,0,13052736,g5/29mA/29mA,52,99,0,0
12.035,HR,37,1,12015362,g5/29mA/29mA,52,99,0,0
12.035,HR,37,2,14429842,g5/29mA/29mA,52,99,0,0
12.035,HR,37,3,12250132,g4/29mA/29mA,52,99,0,0
12.035,HR,38,0,13051440,g5/29mA/29mA,52,99,0,0
12.035,HR,38,1,12036314,g5/29mA/29mA,52,99,0,0
12.035,HR,38,2,14438025,g5/29mA/29mA,52,99,0,0
12.035,HR,38,3,12258715,g4/29mA/29mA,52,99,0,0
12.035,HR,39,0,13055270,g5/29mA/29mA,52,99,0,0
12.035,HR,39,1,12064390,g5/29mA/29mA,52,99,0,0
12.035,HR,39,2,14448884,g5/29mA/29mA,52,99,0,0
12.035,HR,39,3,12265106,g4/29mA/29mA,52,99,0,0
12.035,HR,40,0,13057436,g5/29mA/29mA,52,99,0,0
12.035,HR,40,1,12101485,g5/29mA/29mA,52,99,0,0
12.035,HR,40,2,14462841,g5/29mA/29mA,52,99,0,0
12.035,HR,40,3,12266820,g4/29mA/29mA,52,99,0,0
12.035,HR,41,0,13087545,g5/29mA/29mA,52,99,0,0
12.035,HR,41,1,12152032,g5/29mA/29mA,52,99,0,0
12.035,HR,41,2,14465929,g5/29mA/29mA,52,99,0,0
12.035,HR,41,3,12256277,g4/29mA/29mA,52,99,0,0
12.035,HR,42,0,13106483,g5/29mA/29mA,52,99,0,0
12.035,HR,42,1,12144671,g5/29mA/29mA,52,99,0,0
12.035,HR,42,2,14501606,g5/29mA/29mA,52,99,0,0
12.035,HR,42,3,12235938,g4/29mA/29mA,52,99,0,0
12.064,HR,43,0,13117105,g5/29mA/29mA,52,99,0,0
12.064,HR,43,1,12132607,g5/29mA/29mA,52,99,0,0
12.064,HR,43,2,14534249,g5/29mA/29mA,52,99,0,0
12.064,HR,43,3,12231109,g4/29mA/29mA,52,99,0,0
12.090,SPO2,10,0,14077817,g2/20mA/0mA,52,99,0,0
12.090,SPO2,10,1,13909686,g2/18mA/0mA,52,99,0,0
12.090,SPO2,11,0,14078826,g2/20mA/0mA,52,99,0,0
12.090,SPO2,11,1,13910816,g2/18mA/0mA,52,99,0,0
12.090,SPO2,12,0,14078411,g2/20mA/0mA,52,99,0,0
12.090,SPO2,12,1,13910349,g2/18mA/0mA,52,99,0,0
12.090,SPO2,13,0,14076690,g2/20mA/0mA,52,99,0,0
12.090,SPO2,13,1,13908758,g2/18mA/0mA,52,99,0,0
12.090,SPO2,14,0,14076239,g2/20mA/0mA,52,99,0,0
12.090,SPO2,14,1,13908924,g2/18mA/0mA,52,99,0,0
12.090,SPO2,15,0,14075081,g2/20mA/0mA,52,99,0,0
12.090,SPO2,15,1,13908439,g2/18mA/0mA,52,99,0,0
12.090,SPO2,16,0,14074528,g2/20mA/0mA,52,99,0,0
12.090,SPO2,16,1,13908854,g2/18mA/0mA,52,99,0,0
12.090,SPO2,17,0,14073225,g2/20mA/0mA,52,99,0,0
12.090,SPO2,17,1,13908353,g2/18mA/0mA,52,99,0,0
12.120,SPO2,18,0,14071628,g2/20mA/0mA,52,99,0,0
12.120,SPO2,18,1,13907774,g2/18mA/0mA,52,99,0,0
12.120,SPO2,19,0,14071052,g2/20mA/0mA,52,99,0,0
12.120,SPO2,19,1,13907975,g2/18mA/0mA,52,99,0,0
12.120,SPO2,20,0,14069840,g2/20mA/0mA,52,99,0,0
12.120,SPO2,20,1,13907290,g2/18mA/0mA,52,99,0,0
12.120,SPO2,21,0,14068977,g2/20mA/0mA,52,99,0,0
12.120,SPO2,21,1,13905860,g2/18mA/0mA,52,99,0,0
12.120,SPO2,22,0,14064616,g2/20mA/0mA,52,99,0,0
12.120,SPO2,22,1,13899905,g2/18mA/0mA,52,99,0,0
12.120,SPO2,23,0,14062305,g2/20mA/0mA,52,99,0,0
12.120,SPO2,23,1,13897148,g2/18mA/0mA,52,99,0,0
12.120,SPO2,24,0,14057282,g2/20mA/0mA,52,99,0,0
12.120,SPO2,24,1,13892616,g2/18mA/0mA,52,99,0,0
12.120,SPO2,25,0,14053526,g2/20mA/0mA,52,99,0,0
12.120,SPO2,25,1,13889888,g2/18mA/0mA,52,99,0,0
12.120,SPO2,26,0,14054243,g2/20mA/0mA,52,99,0,0
12.120,SPO2,26,1,13891381,g2/18mA/0mA,52,99,0,0
12.120,SPO2,27,0,14058438,g2/20mA/0mA,52,99,0,0
12.120,SPO2,27,1,13896145,g2/18mA/0mA,52,99,0,0
12.120,SPO2,28,0,14058812,g2/20mA/0mA,52,99,0,0
12.120,SPO2,28,1,13897070,g2/18mA/0mA,52,99,0,0
12.120,SPO2,29,0,14063739,g2/20mA/0mA,52,99,0,0
12.120,SPO2,29,1,13902478,g2/18mA/0mA,52,99,0,0
12.120,SPO2,30,0,14066224,g2/20mA/0mA,52,99,0,0
12.120,SPO2,30,1,13905036,g2/18mA/0mA,52,99,0,0
12.120,SPO2,31,0,14068362,g2/20mA/0mA,52,99,0,0
12.120,SPO2,31,1,13906603,g2/18mA/0mA,52,99,0,0
12.120,SPO2,32,0,14070836,g2/20mA/0mA,52,99,0,0
12.121,SPO2,32,1,13909220,g2/18mA/0mA,52,99,0,0
12.121,SPO2,33,0,14077326,g2/20mA/0mA,52,99,0,0
12.121,SPO2,33,1,13915140,g2/18mA/0mA,52,99,0,0
12.121,SPO2,34,0,14079745,g2/20mA/0mA,52,99,0,0
12.121,SPO2,34,1,13916351,g2/18mA/0mA,52,99,0,0
12.208,SPO2,35,0,14079167,g2/20mA/0mA,52,99,0,0
12.208,SPO2,35,1,13916224,g2/18mA/0mA,52,99,0,0
12.208,SPO2,36,0,14073989,g2/20mA/0mA,52,99,0,0
12.208,SPO2,36,1,13910992,g2/18mA/0mA,52,99,0,0
12.208,SPO2,37,0,14067226,g2/20mA/0mA,52,99,0,0
12.209,SPO2,37,1,13904245,g2/18mA/0mA,52,99,0,0
12.209,SPO2,38,0,14072580,g2/20mA/0mA,52,99,0,0
12.209,SPO2,38,1,13908010,g2/18mA/0mA,52,99,0,0
12.209,SPO2,39,0,14087348,g2/20mA/0mA,52,99,0,0
12.209,SPO2,39,1,13919380,g2/18mA/0mA,52,99,0,0
12.209,SPO2,40,0,14104402,g2/20mA/0mA,52,99,0,0
12.209,SPO2,40,1,13932502,g2/18mA/0mA,52,99,0,0
12.209,SPO2,41,0,14147970,g2/20mA/0mA,52,99,0,0
12.209,SPO2,41,1,13971697,g2/18mA/0mA,52,99,0,0
12.209,SPO2,42,0,14183053,g2/20mA/0mA,52,99,0,0
12.209,SPO2,42,1,13995651,g2/18mA/0mA,52,99,0,0
12.239,SPO2,43,0,14194092,g2/20mA/0mA,52,99,0,0
12.239,SPO2,43,1,14004628,g2/18mA/0mA,52,99,0,0
13.291,HR,44,0,13141180,g5/29mA/29mA,52,99,0,0
13.291,HR,44,1,12134278,g5/29mA/29mA,52,99,0,0
13.291,HR,44,2,14534555,g5/29mA/29mA,52,99,0,0
13.291,HR,44,3,12242524,g4/29mA/29mA,52,99,0,0
13.291,HR,45,0,13140703,g5/29mA/29mA,52,99,0,0
13.291,HR,45,1,12092997,g5/29mA/29mA,52,99,0,0
13.291,HR,45,2,14539913,g5/29mA/29mA,52,99,0,0
13.291,HR,45,3,12257497,g4/29mA/29mA,52,99,0,0
13.291,HR,46,0,13148328,g5/29mA/29mA,52,99,0,0
