time,elapsed_s,hr_bpm,hr_conf,spo2_pct,spo2_conf,spo2_level,spo2_r,spo2_flags,hrv_rmssd_ms,hrv_conf,hrv_rri_in_window,resp_rpm,resp_windows,wear,motion,motion_mg,acc_g,ppg_green_raw,agc,rhr,lost_frames
2026-09-20 11:01:15,1.0,49,84,,0,0,,0,,0,0,,0,未知,unknown,0.0,0.119 0.451 -0.881,13176687 13519950 15125344 15491128,g2/12mA/12mA g2/12mA/12mA g8/12mA/12mA g3/12mA/12mA,,0
2026-09-20 11:01:16,2.0,48,87,95,4,5,0.6788,57,,30,0,,0,未知,unknown,0.0,0.137 0.492 -0.852,13176610 13520428 15122554 15491131,g2/12mA/12mA g2/12mA/12mA g8/12mA/12mA g3/12mA/12mA,,0
2026-09-20 11:01:17,3.1,47,91,95,5,5,0.6523,56,,30,0,,0,未知,still,1.4,0.117 0.449 -0.885,13177463 13521170 15126188 15490165,g2/12mA/12mA g2/12mA/12mA g8/12mA/12mA g3/12mA/12mA,,0
2026-09-20 11:01:18,4.1,46,89,95,5,2,0.7219,56,,30,0,,0,未知,still,1.0,0.137 0.492 -0.852,13178418 13521597 15125378 15487614,g2/12mA/12mA g2/12mA/12mA g8/12mA/12mA g3/12mA/12mA,,0
2026-09-20 11:01:19,5.1,46,88,95,5,2,0.7219,56,,30,0,,0,未知,still,1.7,0.119 0.449 -0.883,13178179 13522033 15126896 15487554,g2/12mA/12mA g2/12mA/12mA g8/12mA/12mA g3/12mA/12mA,,0
2026-09-20 11:01:20,6.2,46,88,95,21,5,0.6764,48,,30,0,,0,未知,still,1.2,0.117 0.449 -0.881,13178931 13522417 15127450 15487878,g2/12mA/12mA g2/12mA/12mA g8/12mA/12mA g3/12mA/12mA,,0
2026-09-20 11:01:21,7.2,45,96,96,21,2,0.6898,56,,30,0,,0,未知,still,1.2,0.119 0.449 -0.883,13178726 13522706 15127221 15487444,g2/12mA/12mA g2/12mA/12mA g8/12mA/12mA g3/12mA/12mA,,0
2026-09-20 11:01:22,8.2,45,98,95,0,5,0.6838,56,,30,0,,0,未知,still,1.0,0.119 0.449 -0.883,13178400 13523208 15126009 15487444,g2/12mA/12mA g2/12mA/12mA g8/12mA/12mA g3/12mA/12mA,,0
2026-09-20 11:01:23,9.2,45,95,95,0,5,0.6838,56,,30,0,,0,未知,still,1.0,0.117 0.451 -0.883,13178429 13523388 15126034 15486805,g2/12mA/12mA g2/12mA/12mA g8/12mA/12mA g3/12mA/12mA,,0
2026-09-20 11:01:24,10.3,46,92,96,0,2,0.7076,56,,30,0,,0,未知,still,0.8,0.117 0.449 -0.883,13181506 13522613 15125011 15480927,g2/12mA/12mA g2/12mA/12mA g8/12mA/12mA g3/12mA/12mA,,0
2026-09-20 11:01:25,11.3,46,92,96,0,2,0.7184,56,,30,0,,0,未知,still,0.8,0.117 0.451 -0.883,13181644 13522748 15122487 15481070,g2/12mA/12mA g2/12mA/12mA g8/12mA/12mA g3/12mA/12mA,,0
2026-09-20 11:01:26,12.3,47,91,96,1,2,0.7096,60,,30,0,,0,未知,still,0.4,0.137 0.492 -0.854,13181610 13523159 15125402 15480516,g2/12mA/12mA g2/12mA/12mA g8/12mA/12mA g3/12mA/12mA,,0
2026-09-20 11:01:27,13.3,46,91,96,1,2,0.7096,60,,30,0,,0,未知,still,0.8,0.119 0.451 -0.881,13181548 13523276 15133279 15480370,g2/12mA/12mA g2/12mA/12mA g8/12mA/12mA g3/12mA/12mA,,0
2026-09-20 11:01:28,14.4,46,91,95,1,2,0.6954,60,,30,0,,0,未佩戴,light,46.7,-0.037 -0.076 -1.008,13114503 13754629 15418186 15109749,g2/12mA/12mA g2/12mA/12mA g8/12mA/12mA g3/12mA/12mA,,0
2026-09-20 11:01:29,15.4,46,91,96,19,2,0.7030,29,,30,0,,0,未佩戴,light,46.7,0.162 0.336 -0.879,8409775 8398674 8768821 8410321,g2/12mA/12mA g2/12mA/12mA g8/12mA/12mA g3/12mA/12mA,,0
2026-09-20 11:01:30,16.4,50,91,96,19,2,0.7030,29,,30,0,,0,未佩戴,active,88.1,0.000 0.254 -0.924,8402863 8393154 8573839 8396953,g2/12mA/12mA g2/12mA/12mA g7/12mA/12mA g2/12mA/12mA,,0
2026-09-20 11:01:31,17.4,53,91,95,19,2,0.7161,29,,30,0,,0,已佩戴,active,74.6,-0.271 0.051 -0.994,16536293 16570316 16546335 16500334,g8/153mA/153mA g8/153mA/153mA g8/153mA/153mA g8/153mA/153mA,,0
2026-09-20 11:01:32,18.4,57,91,95,19,5,0.6815,29,,30,0,,0,已佩戴,active,204.4,-0.088 -0.023 -1.084,16534748 16570204 16522344 16536089,g7/153mA/153mA g7/153mA/153mA g7/153mA/153mA g7/153mA/153mA,,0
2026-09-20 11:01:33,19.5,57,91,95,19,2,0.7125,21,,30,0,,0,已佩戴,active,204.4,-0.088 -0.023 -1.084,16534748 16570204 16522344 16536089,g7/153mA/153mA g7/153mA/153mA g7/153mA/153mA g7/153mA/153mA,,0
2026-09-20 11:01:34,20.5,60,91,95,19,2,0.7125,21,,20,0,,0,已佩戴,active,128.1,0.000 0.146 -0.867,16541173 16571631 16544937 16534058,g6/153mA/153mA g6/153mA/153mA g6/153mA/153mA g6/153mA/153mA,,0
2026-09-20 11:01:35,21.5,62,91,96,19,2,0.7241,21,,20,0,,0,已佩戴,active,93.2,-0.100 -0.055 -0.980,8415225 12330172 13809952 15548861,g0/12mA/12mA g8/12mA/12mA g8/12mA/12mA g8/12mA/12mA,,0
2026-09-20 11:01:36,22.5,63,91,95,19,2,0.7420,21,,20,0,,0,已佩戴,light,24.6,-0.004 0.189 -0.953,11580747 13010883 10886318 11615988,g5/83mA/83mA g5/83mA/83mA g4/83mA/83mA g4/83mA/83mA,,0
2026-09-20 11:01:37,23.6,63,91,94,18,2,0.7488,21,,20,0,,0,已佩戴,light,24.6,-0.004 0.189 -0.953,11580747 13010883 10886318 11615988,g5/83mA/83mA g5/83mA/83mA g4/83mA/83mA g4/83mA/83mA,,0
2026-09-20 11:01:38,24.6,67,94,94,18,2,0.7488,21,,20,0,,0,已佩戴,light,35.2,0.023 0.225 -0.932,11549889 12952400 10831130 11740315,g5/83mA/83mA g5/83mA/83mA g4/83mA/83mA g4/83mA/83mA,,0
2026-09-20 11:01:39,25.6,68,94,95,20,2,0.7383,4,,20,0,,0,已佩戴,still,10.3,-0.037 0.072 -0.990,11443298 12738624 10723201 11648919,g5/83mA/83mA g5/83mA/83mA g4/83mA/83mA g4/83mA/83mA,,0
2026-09-20 11:01:41,26.6,67,94,95,19,2,0.7301,20,,20,0,,0,已佩戴,still,7.4,0.027 0.242 -0.938,11371030 12573304 10662338 11632199,g5/83mA/83mA g5/83mA/83mA g4/83mA/83mA g4/83mA/83mA,,0
2026-09-20 11:01:42,27.7,67,94,95,19,2,0.7139,20,,20,0,,0,已佩戴,still,7.4,0.027 0.242 -0.938,11371030 12573304 10662338 11632199,g5/83mA/83mA g5/83mA/83mA g4/83mA/83mA g4/83mA/83mA,,0
2026-09-20 11:01:43,28.7,63,96,95,19,2,0.7139,20,,20,0,,0,已佩戴,still,8.9,0.031 0.238 -0.928,11395984 12522315 10656844 11663679,g5/83mA/83mA g5/83mA/83mA g4/83mA/83mA g4/83mA/83mA,,0
2026-09-20 11:01:44,29.7,62,97,95,40,2,0.7340,16,,20,0,,0,已佩戴,still,10.2,-0.027 0.086 -0.994,11219678 12251096 10535564 11503496,g5/83mA/83mA g5/83mA/83mA g4/83mA/83mA g4/83mA/83mA,,0
2026-09-20 11:01:45,30.8,62,97,94,27,2,0.7283,32,,20,0,,0,已佩戴,still,10.2,-0.027 0.086 -0.994,11219678 12251096 10535564 11503496,g5/83mA/83mA g5/83mA/83mA g4/83mA/83mA g4/83mA/83mA,,0
2026-09-20 11:01:46,31.8,60,98,94,27,2,0.7283,32,,20,0,,0,已佩戴,still,4.1,-0.025 0.084 -0.990,11139647 12100999 10478885 11429463,g5/83mA/83mA g5/83mA/83mA g4/83mA/83mA g4/83mA/83mA,,0
2026-09-20 11:01:47,32.8,59,98,95,19,2,0.8122,20,,20,0,,0,已佩戴,still,5.5,-0.047 0.084 -1.010,11135354 12144252 10501150 11476690,g5/83mA/83mA g5/83mA/83mA g4/83mA/83mA g4/83mA/83mA,,0
2026-09-20 11:01:48,33.8,58,98,94,19,2,0.7736,20,,20,0,,0,已佩戴,light,29.0,0.004 0.221 -0.936,11004647 12032151 10393341 11370400,g5/83mA/83mA g5/83mA/83mA g4/83mA/83mA g4/83mA/83mA,,0
2026-09-20 11:01:49,34.9,58,98,94,19,2,0.7736,20,,20,0,,0,已佩戴,light,44.5,-0.055 0.082 -0.988,11010039 12034404 10393845 11341666,g5/83mA/83mA g5/83mA/83mA g4/83mA/83mA g4/83mA/83mA,,0
2026-09-20 11:01:50,35.9,56,98,94,19,2,0.7736,20,,20,0,,0,已佩戴,light,44.5,-0.053 0.076 -0.990,11095564 12189202 10469099 11408782,g5/83mA/83mA g5/83mA/83mA g4/83mA/83mA g4/83mA/83mA,,0
2026-09-20 11:01:51,36.9,57,98,94,19,2,0.7388,28,,10,0,,0,已佩戴,still,6.4,-0.088 0.068 -0.980,11222229 12774720 10162947 11315919,g5/83mA/83mA g5/83mA/83mA g4/83mA/83mA g4/83mA/83mA,,0
2026-09-20 11:01:52,37.9,57,98,96,19,2,0.7175,28,,10,0,,0,已佩戴,still,18.5,-0.166 0.029 -0.988,16398154 16472104 16417753 11042696,g5/83mA/83mA g5/83mA/83mA g4/83mA/83mA g4/83mA/83mA,,0
2026-09-20 11:01:53,38.9,57,98,95,19,2,0.7147,20,,10,0,,0,已佩戴,still,18.5,-0.166 0.029 -0.988,16398154 16472104 16417753 11042696,g5/83mA/83mA g5/83mA/83mA g4/83mA/83mA g4/83mA/83mA,,0
2026-09-20 11:01:54,40.0,59,98,95,19,2,0.7660,28,,20,0,,0,已佩戴,light,29.2,-0.068 -0.154 -0.926,16461457 16260351 16333011 16442987,g5/83mA/83mA g5/83mA/83mA g5/83mA/83mA g4/83mA/83mA,,0
2026-09-20 11:01:55,41.0,60,99,94,19,2,0.7349,21,,20,0,,0,已佩戴,active,102.8,0.000 -0.367 -0.787,12885609 14908812 12237781 10560808,g5/48mA/48mA g5/48mA/48mA g5/48mA/48mA g3/48mA/48mA,,0
2026-09-20 11:01:56,42.0,61,98,95,1,2,0.6965,53,,20,0,,0,已佩戴,active,116.9,0.008 0.033 -1.066,8566331 15458097 16162941 9459187,g0/12mA/12mA g6/12mA/12mA g6/12mA/12mA g4/12mA/12mA,,0
2026-09-20 11:01:57,43.0,62,98,95,8,2,0.7144,53,,20,0,,0,已佩戴,active,122.9,-0.051 -0.145 -1.084,13005481 11974634 13131387 11105162,g5/12mA/12mA g5/12mA/12mA g5/12mA/12mA g5/12mA/12mA,,0
2026-09-20 11:01:58,44.1,62,98,94,12,2,0.7612,49,,20,0,,0,已佩戴,active,122.9,-0.062 -0.154 -1.016,12432379 11680066 12576274 9721862,g5/12mA/12mA g5/12mA/12mA g5/12mA/12mA g5/12mA/12mA,,0
2026-09-20 11:01:59,45.1,63,98,95,23,2,0.7839,33,,20,0,,0,已佩戴,light,59.6,-0.119 -0.094 -1.000,8985379 9183705 9656666 9654338,g5/12mA/12mA g5/12mA/12mA g5/12mA/12mA g5/12mA/12mA,,0
2026-09-20 11:02:00,46.1,65,97,95,41,2,0.7712,33,,20,0,,0,已佩戴,light,38.6,-0.127 0.072 -0.914,9033050 9261910 9189726 12706964,g5/12mA/12mA g5/12mA/12mA g5/12mA/12mA g7/12mA/12mA,,0
2026-09-20 11:02:01,47.1,65,97,95,41,2,0.7712,33,,20,0,,0,已佩戴,still,18.5,-0.283 -0.109 -0.930,11793558 12963047 9418297 11323691,g5/82mA/82mA g5/82mA/82mA g3/82mA/82mA g4/82mA/82mA,55,0
2026-09-20 11:02:02,48.2,66,97,94,3,2,0.7776,53,,20,0,,0,已佩戴,still,18.5,-0.174 0.098 -0.885,12027639 13389355 9656982 11475241,g5/82mA/82mA g5/82mA/82mA g3/82mA/82mA g4/82mA/82mA,55,0
2026-09-20 11:02:03,49.2,67,96,94,2,2,0.7791,60,,20,0,,0,已佩戴,light,20.6,-0.314 -0.082 -0.951,12125748 13503801 12909590 11551372,g5/82mA/82mA g5/82mA/82mA g5/82mA/82mA g4/82mA/82mA,55,0
2026-09-20 11:02:04,50.2,67,96,94,2,2,0.7791,60,,20,0,,0,已佩戴,still,3.0,-0.186 0.096 -0.906,12153645 13487489 13010055 11586136,g5/82mA/82mA g5/82mA/82mA g5/82mA/82mA g4/82mA/82mA,55,0
2026-09-20 11:02:05,51.2,66,96,97,0,2,0.8104,61,,20,0,,0,已佩戴,still,12.5,-0.326 -0.080 -0.941,12173139 13513817 13016196 11611858,g5/82mA/82mA g5/82mA/82mA g5/82mA/82mA g4/82mA/82mA,55,0
2026-09-20 11:02:06,52.3,65,97,97,0,2,0.8357,61,,20,0,,0,已佩戴,still,2.8,-0.322 -0.086 -0.947,12119332 13473378 12926441 11587545,g5/82mA/82mA g5/82mA/82mA g5/82mA/82mA g4/82mA/82mA,55,0
2026-09-20 11:02:07,53.3,65,97,95,1,2,0.8261,53,,20,0,,0,已佩戴,still,2.8,-0.189 0.096 -0.904,12067838 13442965 12870500 11563018,g5/82mA/82mA g5/82mA/82mA g5/82mA/82mA g4/82mA/82mA,55,0
2026-09-20 11:02:08,54.3,63,98,95,19,2,0.7777,21,,20,0,,0,已佩戴,still,12.6,-0.197 0.094 -0.900,12010867 13381130 12795067 11527691,g5/82mA/82mA g5/82mA/82mA g5/82mA/82mA g4/82mA/82mA,55,0
2026-09-20 11:02:09,55.3,62,99,95,18,2,0.7238,21,,20,0,,0,已佩戴,still,13.2,-0.324 -0.082 -0.947,12138424 13477567 13010984 11601205,g5/82mA/82mA g5/82mA/82mA g5/82mA/82mA g4/82mA/82mA,55,0
2026-09-20 11:02:10,56.3,61,99,96,18,2,0.7210,17,,20,0,,0,已佩戴,still,3.3,-0.318 -0.080 -0.947,12218764 13555074 13136478 11638254,g5/82mA/82mA g5/82mA/82mA g5/82mA/82mA g4/82mA/82mA,55,0
2026-09-20 11:02:11,57.3,61,99,96,40,2,0.7213,25,,20,0,,0,已佩戴,still,3.3,-0.195 0.074 -0.908,12226706 13561797 13143312 11641872,g5/82mA/82mA g5/82mA/82mA g5/82mA/82mA g4/82mA/82mA,55,0
2026-09-20 11:02:12,58.4,59,99,95,19,2,0.7436,25,,20,0,,0,已佩戴,still,12.0,-0.205 0.080 -0.908,12279284 13634669 13235621 11687191,g5/82mA/82mA g5/82mA/82mA g5/82mA/82mA g4/82mA/82mA,55,0
2026-09-20 11:02:13,59.4,58,99,96,20,2,0.7254,9,,20,0,,0,已佩戴,still,11.6,-0.318 -0.078 -0.955,12378742 13627700 13361439 11700738,g5/82mA/82mA g5/82mA/82mA g5/82mA/82mA g4/82mA/82mA,55,0
2026-09-20 11:02:14,60.4,58,99,96,19,2,0.7122,25,,20,0,,0,已佩戴,still,13.0,-0.227 -0.162 -0.969,12242737 13641528 12956990 11768971,g5/82mA/82mA g5/82mA/82mA g5/82mA/82mA g4/82mA/82mA,55,0
2026-09-20 11:02:15,61.4,58,99,96,19,2,0.7091,29,,20,0,,0,已佩戴,still,13.0,-0.145 0.070 -0.828,12265549 13660589 12910912 11777416,g5/82mA/82mA g5/82mA/82mA g5/82mA/82mA g4/82mA/82mA,55,0
2026-09-20 11:02:16,62.5,57,99,95,19,2,0.7082,28,,20,0,,0,已佩戴,light,27.3,-0.166 0.096 -0.824,12156094 13713559 12818322 11871858,g5/82mA/82mA g5/82mA/82mA g5/82mA/82mA g4/82mA/82mA,55,0
2026-09-20 11:02:17,63.5,57,99,96,19,2,0.7134,28,,20,0,,0,已佩戴,light,26.3,-0.266 -0.127 -0.953,12091904 13500227 12763057 11718501,g5/82mA/82mA g5/82mA/82mA g5/82mA/82mA g4/82mA/82mA,55,0
2026-09-20 11:02:18,64.5,57,99,96,20,2,0.7255,9,,20,0,,0,已佩戴,still,1.6,-0.264 -0.131 -0.955,12071548 13457663 12735698 11698955,g5/82mA/82mA g5/82mA/82mA g5/82mA/82mA g4/82mA/82mA,55,0
2026-09-20 11:02:19,65.6,56,99,96,19,2,0.7161,17,,20,0,,0,已佩戴,still,1.6,-0.152 0.082 -0.824,12019995 13464191 12605100 11714857,g5/82mA/82mA g5/82mA/82mA g5/82mA/82mA g4/82mA/82mA,55,0
2026-09-20 11:02:20,66.6,56,99,95,19,2,0.6998,29,,20,0,,0,已佩戴,light,26.6,-0.262 -0.127 -0.961,12013529 13519549 12654839 11763186,g5/82mA/82mA g5/82mA/82mA g5/82mA/82mA g4/82mA/82mA,55,0
2026-09-20 11:02:21,67.6,55,99,95,19,2,0.6998,29,,20,0,,0,已佩戴,still,2.3,-0.146 0.090 -0.826,12202819 13769232 13029292 11884399,g5/82mA/82mA g5/82mA/82mA g5/82mA/82mA g4/82mA/82mA,55,0
2026-09-20 11:02:22,68.6,55,99,96,19,2,0.7039,29,,20,0,,0,已佩戴,still,2.3,-0.146 0.090 -0.826,12202819 13769232 13029292 11884399,g5/82mA/82mA g5/82mA/82mA g5/82mA/82mA g4/82mA/82mA,55,0
2026-09-20 11:02:24,69.6,54,99,95,28,2,0.7634,57,,30,0,,0,已佩戴,light,26.5,-0.262 -0.119 -0.959,12304025 13881384 13209770 11902307,g5/82mA/82mA g5/82mA/82mA g5/82mA/82mA g4/82mA/82mA,55,0
2026-09-20 11:02:25,70.7,54,99,94,32,2,0.8064,40,,30,0,,0,已佩戴,still,1.8,-0.264 -0.119 -0.959,12260610 13754986 13163729 11824722,g5/82mA/82mA g5/82mA/82mA g5/82mA/82mA g4/82mA/82mA,55,0
2026-09-20 11:02:26,71.7,54,99,94,32,2,0.8064,40,,100,1,,0,已佩戴,still,1.4,-0.256 -0.123 -0.963,12135336 13605365 13015267 11716035,g5/82mA/82mA g5/82mA/82mA g5/82mA/82mA g4/82mA/82mA,55,0
2026-09-20 11:02:27,72.7,54,99,97,65,2,0.8105,0,,100,1,,0,已佩戴,still,1.4,-0.256 -0.123 -0.963,12135336 13605365 13015267 11716035,g5/82mA/82mA g5/82mA/82mA g5/82mA/82mA g4/82mA/82mA,55,0
2026-09-20 11:02:28,73.8,53,99,95,71,2,0.8571,0,,100,2,,0,已佩戴,still,4.1,-0.252 -0.133 -0.961,12075387 13591876 12850246 11691670,g5/82mA/82mA g5/82mA/82mA g5/82mA/82mA g4/82mA/82mA,55,0
2026-09-20 11:02:29,74.8,53,99,95,39,2,0.8906,16,,100,3,,0,已佩戴,still,2.6,-0.264 -0.119 -0.957,12090813 13553136 12891512 11672670,g5/82mA/82mA g5/82mA/82mA g5/82mA/82mA g4/82mA/82mA,55,0
2026-09-20 11:02:30,75.8,53,99,95,39,2,0.8906,16,,100,4,,0,已佩戴,still,2.9,-0.242 -0.107 -0.980,12177969 13657969 13048061 11628949,g5/82mA/82mA g5/82mA/82mA g5/82mA/82mA g4/82mA/82mA,55,0
2026-09-20 11:02:31,76.8,53,99,95,22,2,0.8712,16,,100,4,,0,已佩戴,still,2.9,-0.242 -0.107 -0.980,12177969 13657969 13048061 11628949,g5/82mA/82mA g5/82mA/82mA g5/82mA/82mA g4/82mA/82mA,55,0
2026-09-20 11:02:32,77.9,53,99,95,19,2,0.8631,17,,100,6,,0,已佩戴,light,27.9,-0.225 -0.121 -0.969,11965932 13352253 12692659 11425989,g5/82mA/82mA g5/82mA/82mA g5/82mA/82mA g4/82mA/82mA,55,0
2026-09-20 11:02:33,78.9,53,99,95,19,2,0.8250,17,,100,7,,1,已佩戴,still,5.3,-0.227 -0.111 -0.969,11917491 13354998 12722637 11478652,g5/82mA/82mA g5/82mA/82mA g5/82mA/82mA g4/82mA/82mA,55,0
2026-09-20 11:02:34,79.9,53,99,95,19,2,0.8250,17,,100,8,,1,已佩戴,still,17.0,-0.229 -0.111 -0.969,11985596 13393073 12776664 11538696,g5/82mA/82mA g5/82mA/82mA g5/82mA/82mA g4/82mA/82mA,55,0
2026-09-20 11:02:35,80.9,53,99,97,19,2,0.8229,17,,100,8,,1,已佩戴,still,17.0,-0.229 -0.111 -0.969,11985596 13393073 12776664 11538696,g5/82mA/82mA g5/82mA/82mA g5/82mA/82mA g4/82mA/82mA,55,0
2026-09-20 11:02:36,81.9,54,100,95,19,2,0.8337,17,,100,10,,1,已佩戴,still,2.5,-0.230 -0.096 -0.971,12065006 13463935 12853404 11582656,g5/82mA/82mA g5/82mA/82mA g5/82mA/82mA g4/82mA/82mA,55,0
2026-09-20 11:02:37,82.9,55,100,97,21,2,0.8163,0,,100,11,,1,已佩戴,still,1.5,-0.232 -0.096 -0.971,12074098 13471672 12875867 11575107,g5/82mA/82mA g5/82mA/82mA g5/82mA/82mA g4/82mA/82mA,55,0
2026-09-20 11:02:38,84.0,55,100,97,21,2,0.8163,0,,100,11,,1,已佩戴,still,1.4,-0.225 -0.102 -0.973,12129356 13525504 12957348 11602953,g5/82mA/82mA g5/82mA/82mA g5/82mA/82mA g4/82mA/82mA,55,0
2026-09-20 11:02:39,85.0,55,100,94,19,2,0.7761,20,,100,13,,1,已佩戴,still,1.9,-0.205 -0.125 -0.971,12159590 13611148 13016803 11648936,g5/82mA/82mA g5/82mA/82mA g5/82mA/82mA g4/82mA/82mA,55,0
2026-09-20 11:02:40,86.1,55,100,95,61,2,0.8074,0,,100,14,,1,已佩戴,still,1.9,-0.238 -0.113 -0.967,12258844 13635839 13098070 11706130,g5/82mA/82mA g5/82mA/82mA g5/82mA/82mA g4/82mA/82mA,55,0
2026-09-20 11:02:41,87.1,56,100,94,61,2,0.7938,0,,100,15,,1,已佩戴,still,2.8,-0.158 -0.109 -0.977,12269603 13705734 13122965 11694135,g5/82mA/82mA g5/82mA/82mA g5/82mA/82mA g4/82mA/82mA,55,0
2026-09-20 11:02:42,88.1,57,100,94,61,2,0.7938,0,,100,16,,1,已佩戴,still,6.3,-0.188 -0.102 -0.975,12357799 13690942 13142887 11792705,g5/82mA/82mA g5/82mA/82mA g5/82mA/82mA g4/82mA/82mA,55,0
2026-09-20 11:02:43,89.2,58,100,94,19,2,0.7940,20,,100,17,,1,已佩戴,still,3.4,-0.168 -0.092 -0.982,12460753 13790357 13266316 11847730,g5/82mA/82mA g5/82mA/82mA g5/82mA/82mA g4/82mA/82mA,55,0
2026-09-20 11:02:44,90.2,58,100,94,19,2,0.7518,16,,100,18,,1,已佩戴,still,3.4,-0.168 -0.092 -0.982,12460753 13790357 13266316 11847730,g5/82mA/82mA g5/82mA/82mA g5/82mA/82mA g4/82mA/82mA,55,0
2026-09-20 11:02:45,91.2,58,100,94,19,2,0.7372,16,,100,19,,1,已佩戴,still,2.9,-0.201 -0.088 -0.975,12537388 13880898 13388289 11884466,g5/82mA/82mA g5/82mA/82mA g5/82mA/82mA g4/82mA/82mA,55,0
2026-09-20 11:02:46,92.2,58,100,94,19,2,0.7372,16,,100,19,,1,已佩戴,still,2.8,-0.178 -0.080 -0.982,12600058 13948874 13483564 11917517,g5/82mA/82mA g5/82mA/82mA g5/82mA/82mA g4/82mA/82mA,55,0
2026-09-20 11:02:47,93.2,58,100,94,19,2,0.7384,28,,100,20,,1,已佩戴,still,2.3,-0.178 -0.078 -0.980,12645538 13993837 13545383 11938717,g5/82mA/82mA g5/82mA/82mA g5/82mA/82mA g4/82mA/82mA,55,0
2026-09-20 11:02:48,94.3,58,100,96,15,2,0.7265,48,,100,21,,1,已佩戴,still,2.3,-0.178 -0.078 -0.980,12645538 13993837 13545383 11938717,g5/82mA/82mA g5/82mA/82mA g5/82mA/82mA g4/82mA/82mA,55,0
2026-09-20 11:02:49,95.3,58,100,95,48,2,0.7272,32,,100,22,,1,已佩戴,still,1.3,-0.178 -0.076 -0.984,12662354 14004347 13554485 11945269,g5/82mA/82mA g5/82mA/82mA g5/82mA/82mA g4/82mA/82mA,55,0
2026-09-20 11:02:50,96.3,57,100,95,48,2,0.7272,32,,100,23,,1,已佩戴,still,1.7,-0.182 -0.078 -0.982,12611098 13933254 13465853 11922993,g5/82mA/82mA g5/82mA/82mA g5/82mA/82mA g4/82mA/82mA,55,0
2026-09-20 11:02:51,97.3,57,100,95,64,5,0.6690,0,,100,24,,1,已佩戴,still,1.4,-0.188 -0.070 -0.980,12602475 13901127 13431627 11914906,g5/82mA/82mA g5/82mA/82mA g5/82mA/82mA g4/82mA/82mA,55,0
2026-09-20 11:02:52,98.4,57,100,95,94,5,0.6661,0,,100,25,,1,已佩戴,still,1.4,-0.182 -0.074 -0.980,12569638 13837681 13377598 11885841,g5/82mA/82mA g5/82mA/82mA g5/82mA/82mA g4/82mA/82mA,55,0
2026-09-20 11:02:53,99.4,57,100,95,74,5,0.6642,0,,100,27,,1,已佩戴,still,0.9,-0.182 -0.076 -0.982,12530623 13756966 13306054 11845428,g5/82mA/82mA g5/82mA/82mA g5/82mA/82mA g4/82mA/82mA,55,0
2026-09-20 11:02:54,100.4,56,100,95,75,5,0.6450,0,,100,28,,1,已佩戴,still,1.0,-0.186 -0.070 -0.980,12499255 13697322 13238565 11818145,g5/82mA/82mA g5/82mA/82mA g5/82mA/82mA g4/82mA/82mA,55,0
2026-09-20 11:02:55,101.4,56,100,95,69,5,0.6476,32,,100,28,,1,已佩戴,still,0.8,-0.186 -0.070 -0.980,12491441 13663711 13184409 11810553,g5/82mA/82mA g5/82mA/82mA g5/82mA/82mA g4/82mA/82mA,55,0
2026-09-20 11:02:56,102.4,56,100,96,74,5,0.6241,0,,100,29,,1,已佩戴,still,0.8,-0.186 -0.070 -0.980,12491441 13663711 13184409 11810553,g5/82mA/82mA g5/82mA/82mA g5/82mA/82mA g4/82mA/82mA,55,0
2026-09-20 11:02:57,103.4,54,100,96,74,5,0.6241,0,48.5,100,31,,1,已佩戴,still,0.6,-0.186 -0.074 -0.979,12468875 13624305 13115911 11806295,g5/82mA/82mA g5/82mA/82mA g5/82mA/82mA g4/82mA/82mA,55,0
2026-09-20 11:02:58,104.5,53,100,96,82,5,0.6244,0,48.5,100,31,,1,已佩戴,still,1.1,-0.189 -0.068 -0.980,12422866 13547481 13019618 11775583,g5/82mA/82mA g5/82mA/82mA g5/82mA/82mA g4/82mA/82mA,55,0
2026-09-20 11:02:59,105.5,53,100,96,84,5,0.6120,0,47.7,100,32,,1,已佩戴,still,0.9,-0.189 -0.070 -0.979,12418199 13527628 13000901 11769302,g5/82mA/82mA g5/82mA/82mA g5/82mA/82mA g4/82mA/82mA,55,0
2026-09-20 11:03:00,106.5,53,100,97,83,5,0.5818,0,47.0,100,33,,1,已佩戴,still,0.9,-0.188 -0.070 -0.979,12381805 13493128 12939143 11751720,g5/82mA/82mA g5/82mA/82mA g5/82mA/82mA g4/82mA/82mA,55,0
2026-09-20 11:03:01,107.5,52,100,97,83,5,0.5818,0,47.0,100,34,,1,已佩戴,still,1.3,-0.188 -0.072 -0.982,12325258 13432546 12845811 11718278,g5/82mA/82mA g5/82mA/82mA g5/82mA/82mA g4/82mA/82mA,55,0
2026-09-20 11:03:02,108.5,51,100,97,77,5,0.5548,0,47.0,100,34,,1,已佩戴,still,1.2,-0.191 -0.070 -0.979,12259297 13372719 12748212 11674429,g5/82mA/82mA g5/82mA/82mA g5/82mA/82mA g4/82mA/82mA,55,0
2026-09-20 11:03:03,109.5,51,100,97,97,5,0.5513,0,46.6,100,35,,1,已佩戴,still,1.1,-0.195 -0.070 -0.979,12246943 13377392 12728815 11671349,g5/82mA/82mA g5/82mA/82mA g5/82mA/82mA g4/82mA/82mA,55,0
