t,func,frame_id,ch,rawdata,agc,hr_bpm,hr_conf,spo2_pct,spo2_conf
16.750,HR,91,0,10448957,g4/12mA/12mA,95,83,0,19
16.750,HR,91,1,13626284,g4/12mA/12mA,95,83,0,19
16.750,HR,91,2,11661955,g4/12mA/12mA,95,83,0,19
16.750,HR,91,3,13071760,g4/12mA/12mA,95,83,0,19
16.750,HR,92,0,10448572,g4/12mA/12mA,95,83,0,19
16.750,HR,92,1,13625950,g4/12mA/12mA,95,83,0,19
16.750,HR,92,2,11661741,g4/12mA/12mA,95,83,0,19
16.750,HR,92,3,13071625,g4/12mA/12mA,95,83,0,19
16.809,HR,93,0,10449451,g4/12mA/12mA,95,83,0,19
16.810,HR,93,1,13627546,g4/12mA/12mA,95,83,0,19
16.810,HR,93,2,11662775,g4/12mA/12mA,95,83,0,19
16.810,HR,93,3,13072878,g4/12mA/12mA,95,83,0,19
16.810,HR,94,0,10449008,g4/12mA/12mA,95,83,0,19
16.810,HR,94,1,13626763,g4/12mA/12mA,95,83,0,19
16.810,HR,94,2,11661921,g4/12mA/12mA,95,83,0,19
16.810,HR,94,3,13071940,g4/12mA/12mA,95,83,0,19
16.810,HR,95,0,10449229,g4/12mA/12mA,95,83,0,19
16.810,HR,95,1,13626702,g4/12mA/12mA,95,83,0,19
16.810,HR,95,2,11662263,g4/12mA/12mA,95,83,0,19
16.810,HR,95,3,13072110,g4/12mA/12mA,95,83,0,19
16.810,HR,96,0,10449468,g4/12mA/12mA,95,83,0,19
16.810,HR,96,1,13627366,g4/12mA/12mA,95,83,0,19
16.810,HR,96,2,11662824,g4/12mA/12mA,95,83,0,19
16.810,HR,96,3,13072536,g4/12mA/12mA,95,83,0,19
16.810,HR,97,0,10448776,g4/12mA/12mA,95,83,0,19
16.810,HR,97,1,13626523,g4/12mA/12mA,95,83,0,19
16.810,HR,97,2,11661868,g4/12mA/12mA,95,83,0,19
16.810,HR,97,3,13071896,g4/12mA/12mA,95,83,0,19
16.810,HR,98,0,10448667,g4/12mA/12mA,95,83,0,19
16.810,HR,98,1,13626327,g4/12mA/12mA,95,83,0,19
16.810,HR,98,2,11661665,g4/12mA/12mA,95,83,0,19
16.810,HR,98,3,13071556,g4/12mA/12mA,95,83,0,19
16.810,HR,105,0,10448267,g4/12mA/12mA,95,83,0,19
16.810,HR,105,1,13625553,g4/12mA/12mA,95,83,0,19
16.810,HR,105,2,11660966,g4/12mA/12mA,95,83,0,19
16.810,HR,105,3,13071025,g4/12mA/12mA,95,83,0,19
16.837,HRV,99,0,10448760,g4/12mA/12mA,95,83,0,19
16.837,HRV,99,1,13626183,g4/12mA/12mA,95,83,0,19
16.837,HRV,99,2,11661785,g4/12mA/12mA,95,83,0,19
16.837,HRV,99,3,13071599,g4/12mA/12mA,95,83,0,19
16.838,HRV,100,0,10448299,g4/12mA/12mA,95,83,0,19
16.838,HRV,100,1,13625235,g4/12mA/12mA,95,83,0,19
16.838,HRV,100,2,11660889,g4/12mA/12mA,95,83,0,19
16.838,HRV,100,3,13071104,g4/12mA/12mA,95,83,0,19
16.838,HRV,101,0,10449578,g4/12mA/12mA,95,83,0,19
16.838,HRV,101,1,13627257,g4/12mA/12mA,95,83,0,19
16.838,HRV,101,2,11662560,g4/12mA/12mA,95,83,0,19
16.838,HRV,101,3,13072299,g4/12mA/12mA,95,83,0,19
16.838,HRV,102,0,10449561,g4/12mA/12mA,95,83,0,19
16.838,HRV,102,1,13627350,g4/12mA/12mA,95,83,0,19
16.838,HRV,102,2,11663080,g4/12mA/12mA,95,83,0,19
16.838,HRV,102,3,13072657,g4/12mA/12mA,95,83,0,19
16.838,HRV,103,0,10450858,g4/12mA/12mA,95,83,0,19
16.838,HRV,103,1,13629756,g4/12mA/12mA,95,83,0,19
16.838,HRV,103,2,11664710,g4/12mA/12mA,95,83,0,19
16.838,HRV,103,3,13074242,g4/12mA/12mA,95,83,0,19
16.838,HRV,104,0,10450151,g4/12mA/12mA,95,83,0,19
16.838,HRV,104,1,13628466,g4/12mA/12mA,95,83,0,19
16.838,HRV,104,2,11663652,g4/12mA/12mA,95,83,0,19
16.838,HRV,104,3,13073639,g4/12mA/12mA,95,83,0,19
16.840,SPO2,86,0,13020362,g1/73mA/0mA,95,83,0,19
16.840,SPO2,86,1,13271533,g1/36mA/0mA,95,83,0,19
16.840,SPO2,87,0,13020309,g1/73mA/0mA,95,83,0,19
16.840,SPO2,87,1,13271233,g1/36mA/0mA,95,83,0,19
16.840,SPO2,88,0,13019298,g1/73mA/0mA,95,83,0,19
16.840,SPO2,88,1,13270720,g1/36mA/0mA,95,83,0,19
16.840,SPO2,89,0,13018867,g1/73mA/0mA,95,83,0,19
16.840,SPO2,89,1,13270272,g1/36mA/0mA,95,83,0,19
16.840,SPO2,90,0,13018572,g1/73mA/0mA,95,83,0,19
16.840,SPO2,90,1,13270198,g1/36mA/0mA,95,83,0,19
16.840,SPO2,91,0,13019450,g1/73mA/0mA,95,83,0,19
16.840,SPO2,91,1,13270957,g1/36mA/0mA,95,83,0,19
16.840,SPO2,92,0,13018675,g1/73mA/0mA,95,83,0,19
16.840,SPO2,92,1,13270362,g1/36mA/0mA,95,83,0,19
16.864,SPO2,101,0,13020657,g1/73mA/0mA,95,83,0,19
16.864,SPO2,101,1,13271827,g1/36mA/0mA,95,83,0,19
16.864,SPO2,102,0,13021014,g1/73mA/0mA,95,83,0,19
16.864,SPO2,102,1,13271858,g1/36mA/0mA,95,83,0,19
16.864,SPO2,103,0,13023285,g1/73mA/0mA,95,83,0,19
16.864,SPO2,103,1,13272844,g1/36mA/0mA,95,83,0,19
16.864,SPO2,104,0,13022059,g1/73mA/0mA,95,83,0,19
16.864,SPO2,104,1,13272259,g1/36mA/0mA,95,83,0,19
16.864,SPO2,105,0,13021067,g1/73mA/0mA,95,83,0,19
16.864,SPO2,105,1,13271941,g1/36mA/0mA,95,83,0,19
19.023,HR,106,0,10449665,g4/12mA/12mA,95,86,0,19
19.023,HR,106,1,13627674,g4/12mA/12mA,95,86,0,19
19.023,HR,106,2,11663337,g4/12mA/12mA,95,86,0,19
19.023,HR,106,3,13072939,g4/12mA/12mA,95,86,0,19
19.023,HR,107,0,10449725,g4/12mA/12mA,95,86,0,19
19.023,HR,107,1,13628238,g4/12mA/12mA,95,86,0,19
19.023,HR,107,2,11663397,g4/12mA/12mA,95,86,0,19
19.023,HR,107,3,13073118,g4/12mA/12mA,95,86,0,19
19.023,HR,108,0,10448852,g4/12mA/12mA,95,86,0,19
19.023,HR,108,1,13626207,g4/12mA/12mA,95,86,0,19
19.023,HR,108,2,11661785,g4/12mA/12mA,95,86,0,19
19.023,HR,108,3,13071872,g4/12mA/12mA,95,86,0,19
19.023,HR,109,0,10450117,g4/12mA/12mA,95,86,0,19
19.023,HR,109,1,13628706,g4/12mA/12mA,95,86,0,19
19.023,HR,109,2,11663712,g4/12mA/12mA,95,86,0,19
19.023,HR,109,3,13073365,g4/12mA/12mA,95,86,0,19
19.023,HR,110,0,10449680,g4/12mA/12mA,95,86,0,19
19.023,HR,110,1,13627667,g4/12mA/12mA,95,86,0,19
19.023,HR,110,2,11662961,g4/12mA/12mA,95,86,0,19
19.023,HR,110,3,13072871,g4/12mA/12mA,95,86,0,19
19.024,HR,111,0,10449101,g4/12mA/12mA,95,86,0,19
19.024,HR,111,1,13626472,g4/12mA/12mA,95,86,0,19
19.024,HR,111,2,11662006,g4/12mA/12mA,95,86,0,19
19.024,HR,111,3,13071865,g4/12mA/12mA,95,86,0,19
19.024,HR,112,0,10449947,g4/12mA/12mA,95,86,0,19
19.024,HR,112,1,13627871,g4/12mA/12mA,95,86,0,19
19.024,HR,112,2,11663355,g4/12mA/12mA,95,86,0,19
19.024,HR,112,3,13073270,g4/12mA/12mA,95,86,0,19
19.024,HR,113,0,10449503,g4/12mA/12mA,95,86,0,19
19.024,HR,113,1,13627487,g4/12mA/12mA,95,86,0,19
19.024,HR,113,2,11662987,g4/12mA/12mA,95,86,0,19
19.024,HR,113,3,13072631,g4/12mA/12mA,95,86,0,19
19.024,HR,114,0,10449263,g4/12mA/12mA,95,86,0,19
19.024,HR,114,1,13627359,g4/12mA/12mA,95,86,0,19
19.024,HR,114,2,11662587,g4/12mA/12mA,95,86,0,19
19.024,HR,114,3,13072769,g4/12mA/12mA,95,86,0,19
19.024,HR,115,0,10448333,g4/12mA/12mA,95,86,0,19
19.024,HR,115,1,13625738,g4/12mA/12mA,95,86,0,19
19.024,HR,115,2,11661247,g4/12mA/12mA,95,86,0,19
19.024,HR,115,3,13070890,g4/12mA/12mA,95,86,0,19
19.024,HR,116,0,10448614,g4/12mA/12mA,95,86,0,19
19.024,HR,116,1,13626180,g4/12mA/12mA,95,86,0,19
19.024,HR,116,2,11661826,g4/12mA/12mA,95,86,0,19
19.024,HR,116,3,13071667,g4/12mA/12mA,95,86,0,19
19.055,HR,117,0,10449330,g4/12mA/12mA,95,86,0,19
19.055,HR,117,1,13627230,g4/12mA/12mA,95,86,0,19
19.055,HR,117,2,11662688,g4/12mA/12mA,95,86,0,19
19.055,HR,117,3,13072580,g4/12mA/12mA,95,86,0,19
19.055,HR,118,0,10449170,g4/12mA/12mA,95,86,0,19
19.055,HR,118,1,13626831,g4/12mA/12mA,95,86,0,19
19.055,HR,118,2,11662219,g4/12mA/12mA,95,86,0,19
19.055,HR,118,3,13072103,g4/12mA/12mA,95,86,0,19
19.055,HR,119,0,10449706,g4/12mA/12mA,95,86,0,19
19.055,HR,119,1,13627871,g4/12mA/12mA,95,86,0,19
19.055,HR,119,2,11663125,g4/12mA/12mA,95,86,0,19
19.055,HR,119,3,13072991,g4/12mA/12mA,95,86,0,19
19.055,HR,120,0,10449401,g4/12mA/12mA,95,86,0,19
19.055,HR,120,1,13627230,g4/12mA/12mA,95,86,0,19
19.055,HR,120,2,11662440,g4/12mA/12mA,95,86,0,19
19.055,HR,120,3,13072563,g4/12mA/12mA,95,86,0,19
19.055,HR,121,0,10449442,g4/12mA/12mA,95,86,0,19
19.055,HR,121,1,13626948,g4/12mA/12mA,95,86,0,19
19.055,HR,121,2,11662245,g4/12mA/12mA,95,86,0,19
19.055,HR,121,3,13072307,g4/12mA/12mA,95,86,0,19
19.055,HR,122,0,10446856,g4/12mA/12mA,95,86,0,19
19.055,HR,122,1,13623213,g4/12mA/12mA,95,86,0,19
19.055,HR,122,2,11659310,g4/12mA/12mA,95,86,0,19
19.055,HR,122,3,13069048,g4/12mA/12mA,95,86,0,19
19.120,HR,123,0,10449161,g4/12mA/12mA,95,86,0,19
19.120,HR,123,1,13626591,g4/12mA/12mA,95,86,0,19
19.120,HR,123,2,11662305,g4/12mA/12mA,95,86,0,19
19.120,HR,123,3,13072178,g4/12mA/12mA,95,86,0,19
19.120,HR,124,0,10448862,g4/12mA/12mA,95,86,0,19
19.120,HR,124,1,13626855,g4/12mA/12mA,95,86,0,19
19.120,HR,124,2,11662287,g4/12mA/12mA,95,86,0,19
19.120,HR,124,3,13072204,g4/12mA/12mA,95,86,0,19
19.120,HR,125,0,10449341,g4/12mA/12mA,95,86,0,19
19.120,HR,125,1,13627257,g4/12mA/12mA,95,86,0,19
19.120,HR,125,2,11662604,g4/12mA/12mA,95,86,0,19
19.120,HR,125,3,13072273,g4/12mA/12mA,95,86,0,19
19.120,HR,126,0,10450211,g4/12mA/12mA,95,86,0,19
19.120,HR,126,1,13628699,g4/12mA/12mA,95,86,0,19
19.120,HR,126,2,11663831,g4/12mA/12mA,95,86,0,19
19.120,HR,126,3,13073561,g4/12mA/12mA,95,86,0,19
19.120,HR,127,0,10449690,g4/12mA/12mA,95,86,0,19
19.120,HR,127,1,13627546,g4/12mA/12mA,95,86,0,19
19.120,HR,127,2,11663073,g4/12mA/12mA,95,86,0,19
19.120,HR,127,3,13072673,g4/12mA/12mA,95,86,0,19
19.120,HR,128,0,10449493,g4/12mA/12mA,95,86,0,19
19.120,HR,128,1,13627460,g4/12mA/12mA,95,86,0,19
19.120,HR,128,2,11662602,g4/12mA/12mA,95,86,0,19
19.120,HR,128,3,13072307,g4/12mA/12mA,95,86,0,19
19.143,HR,129,0,10449510,g4/12mA/12mA,95,86,0,19
19.143,HR,129,1,13627307,g4/12mA/12mA,95,86,0,19
19.143,HR,129,2,11662527,g4/12mA/12mA,95,86,0,19
19.143,HR,129,3,13072477,g4/12mA/12mA,95,86,0,19
19.143,HR,130,0,10449929,g4/12mA/12mA,95,86,0,19
19.143,HR,130,1,13628468,g4/12mA/12mA,95,86,0,19
19.143,HR,130,2,11663482,g4/12mA/12mA,95,86,0,19
19.143,HR,130,3,13073093,g4/12mA/12mA,95,86,0,19
19.143,HR,131,0,10448946,g4/12mA/12mA,96,88,0,19
19.143,HR,131,1,13626556,g4/12mA/12mA,96,88,0,19
19.143,HR,131,2,11661716,g4/12mA/12mA,96,88,0,19
19.143,HR,131,3,13071847,g4/12mA/12mA,96,88,0,19
19.143,HR,132,0,10449051,g4/12mA/12mA,96,88,0,19
19.143,HR,132,1,13626624,g4/12mA/12mA,96,88,0,19
19.143,HR,132,2,11662236,g4/12mA/12mA,96,88,0,19
19.143,HR,132,3,13071862,g4/12mA/12mA,96,88,0,19
19.143,HR,133,0,10450286,g4/12mA/12mA,96,88,0,19
19.143,HR,133,1,13628612,g4/12mA/12mA,96,88,0,19
19.143,HR,133,2,11663652,g4/12mA/12mA,96,88,0,19
19.143,HR,133,3,13073629,g4/12mA/12mA,96,88,0,19
19.148,HRV,106,0,10449665,g4/12mA/12mA,96,88,0,19
19.148,HRV,106,1,13627674,g4/12mA/12mA,96,88,0,19
19.148,HRV,106,2,11663337,g4/12mA/12mA,96,88,0,19
19.148,HRV,106,3,13072939,g4/12mA/12mA,96,88,0,19
19.148,HRV,107,0,10449725,g4/12mA/12mA,96,88,0,19
19.148,HRV,107,1,13628238,g4/12mA/12mA,96,88,0,19
19.148,HRV,107,2,11663397,g4/12mA/12mA,96,88,0,19
19.148,HRV,107,3,13073118,g4/12mA/12mA,96,88,0,19
19.148,HRV,108,0,10448852,g4/12mA/12mA,96,88,0,19
19.148,HRV,108,1,13626207,g4/12mA/12mA,96,88,0,19
19.148,HRV,108,2,11661785,g4/12mA/12mA,96,88,0,19
19.148,HRV,108,3,13071872,g4/12mA/12mA,96,88,0,19
19.148,HRV,109,0,10450117,g4/12mA/12mA,96,88,0,19
19.148,HRV,109,1,13628706,g4/12mA/12mA,96,88,0,19
19.148,HRV,109,2,11663712,g4/12mA/12mA,96,88,0,19
19.148,HRV,109,3,13073365,g4/12mA/12mA,96,88,0,19
19.174,HRV,110,0,10449680,g4/12mA/12mA,96,88,0,19
19.174,HRV,110,1,13627667,g4/12mA/12mA,96,88,0,19
19.174,HRV,110,2,11662961,g4/12mA/12mA,96,88,0,19
19.174,HRV,110,3,13072871,g4/12mA/12mA,96,88,0,19
19.174,HRV,111,0,10449101,g4/12mA/12mA,96,88,0,19
19.174,HRV,111,1,13626472,g4/12mA/12mA,96,88,0,19
19.174,HRV,111,2,11662006,g4/12mA/12mA,96,88,0,19
19.174,HRV,111,3,13071865,g4/12mA/12mA,96,88,0,19
19.174,HRV,112,0,10449947,g4/12mA/12mA,96,88,0,19
19.174,HRV,112,1,13627871,g4/12mA/12mA,96,88,0,19
19.174,HRV,112,2,11663355,g4/12mA/12mA,96,88,0,19
19.174,HRV,112,3,13073270,g4/12mA/12mA,96,88,0,19
19.174,HRV,113,0,10449503,g4/12mA/12mA,96,88,0,19
19.174,HRV,113,1,13627487,g4/12mA/12mA,96,88,0,19
19.174,HRV,113,2,11662987,g4/12mA/12mA,96,88,0,19
19.174,HRV,113,3,13072631,g4/12mA/12mA,96,88,0,19
19.174,HRV,114,0,10449263,g4/12mA/12mA,96,88,0,19
19.174,HRV,114,1,13627359,g4/12mA/12mA,96,88,0,19
19.174,HRV,114,2,11662587,g4/12mA/12mA,96,88,0,19
19.174,HRV,114,3,13072769,g4/12mA/12mA,96,88,0,19
19.174,HRV,115,0,10448333,g4/12mA/12mA,96,88,0,19
19.174,HRV,115,1,13625738,g4/12mA/12mA,96,88,0,19
19.174,HRV,115,2,11661247,g4/12mA/12mA,96,88,0,19
19.174,HRV,115,3,13070890,g4/12mA/12mA,96,88,0,19
19.179,HRV,128,0,10449493,g4/12mA/12mA,96,88,0,19
19.179,HRV,128,1,13627460,g4/12mA/12mA,96,88,0,19
19.179,HRV,128,2,11662602,g4/12mA/12mA,96,88,0,19
19.179,HRV,128,3,13072307,g4/12mA/12mA,96,88,0,19
19.179,HRV,129,0,10449510,g4/12mA/12mA,96,88,0,19
19.179,HRV,129,1,13627307,g4/12mA/12mA,96,88,0,19
19.179,HRV,129,2,11662527,g4/12mA/12mA,96,88,0,19
19.179,HRV,129,3,13072477,g4/12mA/12mA,96,88,0,19
19.179,HRV,130,0,10449929,g4/12mA/12mA,96,88,0,19
19.179,HRV,130,1,13628468,g4/12mA/12mA,96,88,0,19
19.179,HRV,130,2,11663482,g4/12mA/12mA,96,88,0,19
19.179,HRV,130,3,13073093,g4/12mA/12mA,96,88,0,19
19.179,HRV,131,0,10448946,g4/12mA/12mA,96,88,0,19
19.179,HRV,131,1,13626556,g4/12mA/12mA,96,88,0,19
19.179,HRV,131,2,11661716,g4/12mA/12mA,96,88,0,19
19.179,HRV,131,3,13071847,g4/12mA/12mA,96,88,0,19
19.179,HRV,132,0,10449051,g4/12mA/12mA,96,88,0,19
19.179,HRV,132,1,13626624,g4/12mA/12mA,96,88,0,19
19.179,HRV,132,2,11662236,g4/12mA/12mA,96,88,0,19
19.179,HRV,132,3,13071862,g4/12mA/12mA,96,88,0,19
19.234,HRV,139,0,10449680,g4/12mA/12mA,96,88,0,19
19.234,HRV,139,1,13627607,g4/12mA/12mA,96,88,0,19
19.234,HRV,139,2,11662937,g4/12mA/12mA,96,88,0,19
19.234,HRV,139,3,13072973,g4/12mA/12mA,96,88,0,19
19.239,SPO2,106,0,13021034,g1/73mA/0mA,96,88,0,19
19.240,SPO2,106,1,13271925,g1/36mA/0mA,96,88,0,19
19.240,SPO2,107,0,13021203,g1/73mA/0mA,96,88,0,19
19.240,SPO2,107,1,13271627,g1/36mA/0mA,96,88,0,19
19.240,SPO2,108,0,13019100,g1/73mA/0mA,96,88,0,19
19.240,SPO2,108,1,13270613,g1/36mA/0mA,96,88,0,19
19.240,SPO2,109,0,13022383,g1/73mA/0mA,96,88,0,19
19.240,SPO2,109,1,13272631,g1/36mA/0mA,96,88,0,19
19.240,SPO2,110,0,13021132,g1/73mA/0mA,96,88,0,19
19.240,SPO2,110,1,13272254,g1/36mA/0mA,96,88,0,19
19.240,SPO2,111,0,13019731,g1/73mA/0mA,96,88,0,19
19.240,SPO2,111,1,13271323,g1/36mA/0mA,96,88,0,19
19.268,SPO2,127,0,13018250,g1/73mA/0mA,96,88,0,19
19.268,SPO2,127,1,13270301,g1/36mA/0mA,96,88,0,19
19.268,SPO2,128,0,13017716,g1/73mA/0mA,96,88,0,19
19.268,SPO2,128,1,13270189,g1/36mA/0mA,96,88,0,19
19.268,SPO2,129,0,13017713,g1/73mA/0mA,96,88,0,19
19.268,SPO2,129,1,13269841,g1/36mA/0mA,96,88,0,19
19.268,SPO2,130,0,13018828,g1/73mA/0mA,96,88,0,19
19.268,SPO2,130,1,13270705,g1/36mA/0mA,96,88,0,19
19.268,SPO2,131,0,13016384,g1/73mA/0mA,96,88,0,20
19.268,SPO2,131,1,13269061,g1/36mA/0mA,96,88,0,20
19.268,SPO2,132,0,13015419,g1/73mA/0mA,96,88,0,20
19.268,SPO2,132,1,13267152,g1/36mA/0mA,96,88,0,20
19.321,HR,140,0,10449826,g4/12mA/12mA,96,88,0,20
19.321,HR,140,1,13627623,g4/12mA/12mA,96,88,0,20
19.321,HR,140,2,11663055,g4/12mA/12mA,96,88,0,20
19.321,HR,140,3,13072776,g4/12mA/12mA,96,88,0,20
19.321,HR,141,0,13544954,g4/12mA/12mA,96,88,0,20
19.321,HR,141,1,13628510,g4/12mA/12mA,96,88,0,20
19.321,HR,141,2,11663765,g4/12mA/12mA,96,88,0,20
19.321,HR,141,3,13073451,g4/12mA/12mA,96,88,0,20
19.321,HR,142,0,13543191,g4/12mA/12mA,96,88,0,20
19.322,HR,142,1,13627366,g4/12mA/12mA,96,88,0,20
19.322,HR,142,2,11662817,g4/12mA/12mA,96,88,0,20
19.322,HR,142,3,13072563,g4/12mA/12mA,96,88,0,20
19.322,HR,143,0,13542457,g4/12mA/12mA,96,88,0,20
19.322,HR,143,1,13626831,g4/12mA/12mA,96,88,0,20
19.322,HR,143,2,11662185,g4/12mA/12mA,96,88,0,20
19.322,HR,143,3,13072061,g4/12mA/12mA,96,88,0,20
19.322,HR,144,0,13544853,g4/12mA/12mA,96,88,0,20
19.322,HR,144,1,13628203,g4/12mA/12mA,96,88,0,20
19.322,HR,144,2,11663584,g4/12mA/12mA,96,88,0,20
19.322,HR,144,3,13073313,g4/12mA/12mA,96,88,0,20
19.329,HR,151,0,13543293,g4/12mA/12mA,96,88,0,20
19.329,HR,151,1,13627460,g4/12mA/12mA,96,88,0,20
19.329,HR,151,2,11662884,g4/12mA/12mA,96,88,0,20
19.329,HR,151,3,13072529,g4/12mA/12mA,96,88,0,20
19.329,HR,152,0,13544136,g4/12mA/12mA,96,88,0,20
19.329,HR,152,1,13628323,g4/12mA/12mA,96,88,0,20
19.329,HR,152,2,11662928,g4/12mA/12mA,96,88,0,20
19.329,HR,152,3,13072920,g4/12mA/12mA,96,88,0,20
19.329,HR,153,0,13543403,g4/12mA/12mA,96,88,0,20
19.329,HR,153,1,13627419,g4/12mA/12mA,96,88,0,20
19.329,HR,153,2,11662911,g4/12mA/12mA,96,88,0,20
19.329,HR,153,3,13072631,g4/12mA/12mA,96,88,0,20
19.329,HR,154,0,13544212,g4/12mA/12mA,96,88,0,20
19.329,HR,154,1,13627810,g4/12mA/12mA,96,88,0,20
19.329,HR,154,2,11663115,g4/12mA/12mA,96,88,0,20
19.329,HR,154,3,13072964,g4/12mA/12mA,96,88,0,20
19.329,HR,155,0,13543718,g4/12mA/12mA,96,88,0,20
19.329,HR,155,1,13627760,g4/12mA/12mA,96,88,0,20
19.329,HR,155,2,11663115,g4/12mA/12mA,96,88,0,20
19.329,HR,155,3,13073085,g4/12mA/12mA,96,88,0,20
19.352,HR,156,0,13544000,g4/12mA/12mA,96,88,0,20
19.352,HR,156,1,13627674,g4/12mA/12mA,96,88,0,20
19.352,HR,156,2,11663192,g4/12mA/12mA,96,88,0,20
19.352,HR,156,3,13072998,g4/12mA/12mA,96,88,0,20
19.352,HR,157,0,13544281,g4/12mA/12mA,96,88,0,20
19.352,HR,157,1,13628145,g4/12mA/12mA,96,88,0,20
19.352,HR,157,2,11663636,g4/12mA/12mA,96,88,0,20
19.352,HR,157,3,13073040,g4/12mA/12mA,96,88,0,20
19.352,HR,158,0,13542754,g4/12mA/12mA,96,88,0,20
19.352,HR,158,1,13627084,g4/12mA/12mA,96,88,0,20
19.352,HR,158,2,11662467,g4/12mA/12mA,96,88,0,20
19.352,HR,158,3,13072324,g4/12mA/12mA,96,88,0,20
19.352,HR,159,0,13543060,g4/12mA/12mA,96,88,0,20
19.352,HR,159,1,13627223,g4/12mA/12mA,96,88,0,20
19.353,HR,159,2,11662482,g4/12mA/12mA,96,88,0,20
19.353,HR,159,3,13072341,g4/12mA/12mA,96,88,0,20
19.359,HRV,151,0,13543293,g4/12mA/12mA,96,88,0,20
19.359,HRV,151,1,13627460,g4/12mA/12mA,96,88,0,20
19.359,HRV,151,2,11662884,g4/12mA/12mA,96,88,0,20
19.359,HRV,151,3,13072529,g4/12mA/12mA,96,88,0,20
19.359,HRV,152,0,13544136,g4/12mA/12mA,96,88,0,20
19.359,HRV,152,1,13628323,g4/12mA/12mA,96,88,0,20
19.359,HRV,152,2,11662928,g4/12mA/12mA,96,88,0,20
19.359,HRV,152,3,13072920,g4/12mA/12mA,96,88,0,20
19.359,HRV,153,0,13543403,g4/12mA/12mA,96,88,0,20
19.359,HRV,153,1,13627419,g4/12mA/12mA,96,88,0,20
19.359,HRV,153,2,11662911,g4/12mA/12mA,96,88,0,20
19.359,HRV,153,3,13072631,g4/12mA/12mA,96,88,0,20
19.359,HRV,154,0,13544212,g4/12mA/12mA,96,88,0,20
19.359,HRV,154,1,13627810,g4/12mA/12mA,96,88,0,20
19.359,HRV,154,2,11663115,g4/12mA/12mA,96,88,0,20
19.359,HRV,154,3,13072964,g4/12mA/12mA,96,88,0,20
19.359,HRV,155,0,13543718,g4/12mA/12mA,96,88,0,20
19.359,HRV,155,1,13627760,g4/12mA/12mA,96,88,0,20
19.359,HRV,155,2,11663115,g4/12mA/12mA,96,88,0,20
19.359,HRV,155,3,13073085,g4/12mA/12mA,96,88,0,20
19.387,SPO2,139,0,13020645,g1/73mA/0mA,96,88,0,20
19.387,SPO2,139,1,13271386,g1/36mA/0mA,96,88,0,20
19.387,SPO2,140,0,13021390,g1/73mA/0mA,96,88,0,20
19.387,SPO2,140,1,13272321,g1/36mA/0mA,96,88,0,20
19.387,SPO2,141,0,13021683,g1/73mA/0mA,96,88,0,20
19.387,SPO2,141,1,13272268,g1/36mA/0mA,96,88,0,20
19.387,SPO2,142,0,13020830,g1/73mA/0mA,96,88,0,20
19.387,SPO2,142,1,13271906,g1/36mA/0mA,96,88,0,20
19.387,SPO2,143,0,13020344,g1/73mA/0mA,96,88,0,20
19.387,SPO2,143,1,13272218,g1/36mA/0mA,96,88,0,20
19.387,SPO2,144,0,13021845,g1/73mA/0mA,96,88,0,20
19.387,SPO2,144,1,13272703,g1/36mA/0mA,96,88,0,20
19.387,SPO2,145,0,13020249,g1/73mA/0mA,96,88,0,20
19.387,SPO2,145,1,13271483,g1/36mA/0mA,96,88,0,20
19.414,SPO2,146,0,13021706,g1/73mA/0mA,96,88,0,20
19.414,SPO2,146,1,13272812,g1/36mA/0mA,96,88,0,20
19.414,SPO2,147,0,13018771,g1/73mA/0mA,96,88,0,20
19.414,SPO2,147,1,13270216,g1/36mA/0mA,96,88,0,20
19.414,SPO2,148,0,13021473,g1/73mA/0mA,96,88,0,20
19.414,SPO2,148,1,13272304,g1/36mA/0mA,96,88,0,20
19.414,SPO2,149,0,13021832,g1/73mA/0mA,96,88,0,20
19.414,SPO2,149,1,13272494,g1/36mA/0mA,96,88,0,20
19.414,SPO2,150,0,13019688,g1/73mA/0mA,96,88,0,20
19.414,SPO2,150,1,13270948,g1/36mA/0mA,96,88,0,20
19.414,SPO2,151,0,13021254,g1/73mA/0mA,96,88,0,20
19.414,SPO2,151,1,13272602,g1/36mA/0mA,96,88,0,20
19.415,SPO2,152,0,13021011,g1/73mA/0mA,96,88,0,20
19.415,SPO2,152,1,13271877,g1/36mA/0mA,96,88,0,20
19.415,SPO2,153,0,13020748,g1/73mA/0mA,96,88,0,20
19.415,SPO2,153,1,13272081,g1/36mA/0mA,96,88,0,20
20.470,HR,160,0,13543403,g5/12mA/12mA,96,88,0,20
20.470,HR,160,1,13627572,g4/12mA/12mA,96,88,0,20
20.470,HR,160,2,11662926,g4/12mA/12mA,96,88,0,20
20.470,HR,160,3,13072367,g4/12mA/12mA,96,88,0,20
20.470,HR,161,0,13544606,g5/12mA/12mA,96,88,0,20
20.470,HR,161,1,13628372,g4/12mA/12mA,96,88,0,20
20.470,HR,161,2,11663739,g4/12mA/12mA,96,88,0,20
20.470,HR,161,3,13073603,g4/12mA/12mA,96,88,0,20
20.470,HR,162,0,13543813,g5/12mA/12mA,96,88,0,20
20.470,HR,162,1,13627785,g4/12mA/12mA,96,88,0,20
20.470,HR,162,2,11662911,g4/12mA/12mA,96,88,0,20
20.470,HR,162,3,13072803,g4/12mA/12mA,96,88,0,20
